x-axis,1,2
second,Volt,Volt
-10.00000E-03,-34.41818E-03,+74.74089E-03
-9.99000E-03,-34.44174E-03,+74.70948E-03
-9.98000E-03,-32.55732E-03,+74.67808E-03
-9.97000E-03,-32.57302E-03,+74.66237E-03
-9.96000E-03,-31.53659E-03,+74.50534E-03
-9.95000E-03,-31.53659E-03,+74.37971E-03
-9.94000E-03,-29.72283E-03,+74.33260E-03
-9.93000E-03,-29.74639E-03,+74.31690E-03
-9.92000E-03,-27.72063E-03,+74.25408E-03
-9.91000E-03,-26.02465E-03,+74.25408E-03
-9.90000E-03,-25.83621E-03,+74.03423E-03
-9.89000E-03,-23.92823E-03,+73.86149E-03
-9.88000E-03,-24.00675E-03,+73.86149E-03
-9.87000E-03,-22.14589E-03,+73.79868E-03
-9.86000E-03,-22.02026E-03,+73.79868E-03
-9.85000E-03,-20.11228E-03,+73.62594E-03
-9.84000E-03,-20.19080E-03,+73.67305E-03
-9.83000E-03,-18.25141E-03,+73.53172E-03
-9.82000E-03,-18.18075E-03,+73.48461E-03
-9.81000E-03,-16.42981E-03,+73.34328E-03
-9.80000E-03,-15.53470E-03,+73.21765E-03
-9.79000E-03,-14.55323E-03,+73.28046E-03
-9.78000E-03,-12.64526E-03,+73.09202E-03
-9.77000E-03,-12.51178E-03,+73.09202E-03
-9.76000E-03,-10.63521E-03,+73.07632E-03
-9.75000E-03,-10.66661E-03,+73.01350E-03
-9.74000E-03,-8.97849E-03,+72.91928E-03
-9.73000E-03,-8.96278E-03,+72.80936E-03
-9.72000E-03,-7.22754E-03,+72.77795E-03
-9.71000E-03,-6.95273E-03,+72.76225E-03
-9.70000E-03,-5.19394E-03,+72.60521E-03
-9.69000E-03,-4.53439E-03,+72.49529E-03
-9.68000E-03,-3.39589E-03,+72.54240E-03
-9.67000E-03,-2.28094E-03,+72.40107E-03
-9.66000E-03,-2.25738E-03,+72.32255E-03
-9.65000E-03,-333.70E-06,+72.33825E-03
-9.64000E-03,-278.74E-06,+72.25974E-03
-9.63000E-03,+1.42509E-03,+72.19692E-03
-9.62000E-03,+1.40939E-03,+72.11840E-03
-9.61000E-03,+3.34092E-03,+72.03989E-03
-9.60000E-03,+3.49796E-03,+71.97707E-03
-9.59000E-03,+5.16253E-03,+71.89855E-03
-9.58000E-03,+5.70430E-03,+71.88285E-03
-9.57000E-03,+6.98414E-03,+71.83574E-03
-9.56000E-03,+8.59375E-03,+71.71011E-03
-9.55000E-03,+9.02560E-03,+71.75722E-03
-9.54000E-03,+10.94928E-03,+71.69441E-03
