x-axis,2
second,Volt
+17.500000E-06,-1.597236173E-03
+17.502500E-06,-1.356030145E-03
+17.505000E-06,-150.000007E-06
+17.507500E-06,-150.000007E-06
+17.510000E-06,-1.227889443E-03
+17.512500E-06,-1.838442200E-03
+17.515000E-06,-994.221104E-06
+17.517500E-06,+324.874360E-06
+17.520000E-06,-263.065333E-06
+17.522500E-06,-1.830904512E-03
+17.525000E-06,-1.597236173E-03
+17.527500E-06,+204.271346E-06
+17.530000E-06,+814.824103E-06
+17.532500E-06,-1.227889443E-03
+17.535000E-06,-2.562060283E-03
+17.537500E-06,-511.809048E-06
+17.540000E-06,+1.530904497E-03
+17.542500E-06,+211.809034E-06
+17.545000E-06,-2.433919581E-03
+17.547500E-06,-1.959045214E-03
+17.550000E-06,+1.289698470E-03
+17.552500E-06,+1.417839172E-03
+17.555000E-06,-2.072110539E-03
+17.557500E-06,-3.165075352E-03
+17.560000E-06,+83.668332E-06
+17.562500E-06,+2.262060269E-03
+17.565000E-06,-263.065333E-06
+17.567500E-06,-3.519346705E-03
+17.570000E-06,-2.079648228E-03
+17.572500E-06,+1.772110525E-03
+17.575000E-06,+1.297236158E-03
+17.577500E-06,-2.554522594E-03
+17.580000E-06,-3.406281379E-03
+17.582500E-06,+324.874360E-06
+17.585000E-06,+2.503266296E-03
+17.587500E-06,-624.874374E-06
+17.590000E-06,-3.881155746E-03
+17.592500E-06,-1.838442200E-03
+17.595000E-06,+2.013316553E-03
+17.597500E-06,+1.176633144E-03
+17.600000E-06,-2.916331636E-03
+17.602500E-06,-3.526884393E-03
+17.605000E-06,+566.080387E-06
+17.607500E-06,+2.503266296E-03
+17.610000E-06,-986.683415E-06
+17.612500E-06,-4.001758760E-03
+17.615000E-06,-1.597236173E-03
+17.617500E-06,+2.375125594E-03
+17.620000E-06,+1.056030131E-03
+17.622500E-06,-3.157537663E-03
+17.625000E-06,-2.923869324E-03
+17.627500E-06,+1.048492442E-03
+17.630000E-06,+1.900251227E-03
+17.632500E-06,-1.830904512E-03
+17.635000E-06,-3.768090421E-03
+17.637500E-06,-873.618090E-06
+17.640000E-06,+1.892713539E-03
+17.642500E-06,-29.396993E-06
+17.645000E-06,-3.278140677E-03
+17.647500E-06,-2.562060283E-03
+17.650000E-06,+445.477373E-06
+17.652500E-06,+935.427117E-06
+17.655000E-06,-1.710301498E-03
+17.657500E-06,-3.044472338E-03
+17.660000E-06,-873.618090E-06
+17.662500E-06,+1.169095456E-03
+17.665000E-06,-150.000007E-06
+17.667500E-06,-2.192713553E-03
+17.670000E-06,-1.838442200E-03
+17.672500E-06,+686.683401E-06
+17.675000E-06,+1.176633144E-03
+17.677500E-06,-1.107286429E-03
+17.680000E-06,-2.441457269E-03
+17.682500E-06,-873.618090E-06
+17.685000E-06,+1.410301484E-03
+17.687500E-06,+453.015062E-06
+17.690000E-06,-1.951507526E-03
+17.692500E-06,-1.838442200E-03
+17.695000E-06,+566.080387E-06
+17.697500E-06,+1.417839172E-03
+17.700000E-06,-263.065333E-06
+17.702500E-06,-1.589698484E-03
+17.705000E-06,-391.206035E-06
+17.707500E-06,+1.169095456E-03
+17.710000E-06,+573.618076E-06
+17.712500E-06,-1.107286429E-03
+17.715000E-06,-1.356030145E-03
+17.717500E-06,+324.874360E-06
+17.720000E-06,+1.410301484E-03
+17.722500E-06,+332.412048E-06
+17.725000E-06,-1.227889443E-03
+17.727500E-06,-1.114824117E-03
+17.730000E-06,+686.683401E-06
+17.732500E-06,+1.417839172E-03
+17.735000E-06,-29.396993E-06
+17.737500E-06,-1.348492457E-03
+17.740000E-06,-36.934682E-06
+17.742500E-06,+1.772110525E-03
+17.745000E-06,+1.176633144E-03
+17.747500E-06,-1.107286429E-03
+17.750000E-06,-1.114824117E-03
+17.752500E-06,+1.048492442E-03
+17.755000E-06,+1.900251227E-03
+17.757500E-06,-263.065333E-06
+17.760000E-06,-1.951507526E-03
+17.762500E-06,-150.000007E-06
+17.765000E-06,+1.772110525E-03
+17.767500E-06,+694.221089E-06
+17.770000E-06,-1.469095470E-03
+17.772500E-06,-873.618090E-06
+17.775000E-06,+1.410301484E-03
+17.777500E-06,+1.176633144E-03
+17.780000E-06,-866.080401E-06
+17.782500E-06,-1.717839186E-03
+17.785000E-06,+204.271346E-06
+17.787500E-06,+1.659045200E-03
+17.790000E-06,+332.412048E-06
+17.792500E-06,-1.107286429E-03
+17.795000E-06,-632.412062E-06
+17.797500E-06,+927.889429E-06
+17.800000E-06,+1.056030131E-03
+17.802500E-06,-504.271360E-06
+17.805000E-06,-994.221104E-06
+17.807500E-06,-36.934682E-06
+17.810000E-06,+807.286415E-06
+17.812500E-06,+573.618076E-06
+17.815000E-06,-866.080401E-06
+17.817500E-06,-1.114824117E-03
+17.820000E-06,+445.477373E-06
+17.822500E-06,+1.297236158E-03
+17.825000E-06,-29.396993E-06
