x-axis,1,2
second,Volt,Volt
-10.00000E-03,-34.22974E-03,+98.24906E-03
-9.99000E-03,-34.36322E-03,+98.26476E-03
-9.98000E-03,-32.40813E-03,+98.28046E-03
-9.97000E-03,-32.44739E-03,+98.26476E-03
-9.96000E-03,-31.37170E-03,+98.29617E-03
-9.95000E-03,-31.44237E-03,+98.35898E-03
-9.94000E-03,-29.47943E-03,+98.24906E-03
-9.93000E-03,-29.39306E-03,+98.24906E-03
-9.92000E-03,-27.50864E-03,+98.26476E-03
-9.91000E-03,-26.16599E-03,+98.24906E-03
-9.90000E-03,-25.59281E-03,+98.31187E-03
-9.89000E-03,-23.78690E-03,+98.24906E-03
-9.88000E-03,-23.81831E-03,+98.23335E-03
-9.87000E-03,-21.99670E-03,+98.23335E-03
-9.86000E-03,-21.94174E-03,+98.23335E-03
-9.85000E-03,-20.01021E-03,+98.20195E-03
-9.84000E-03,-20.03376E-03,+98.15484E-03
-9.83000E-03,-18.12578E-03,+98.23335E-03
-9.82000E-03,-18.07867E-03,+98.21765E-03
-9.81000E-03,-16.35129E-03,+98.20195E-03
-9.80000E-03,-16.23351E-03,+98.23335E-03
-9.79000E-03,-14.39620E-03,+98.17054E-03
-9.78000E-03,-12.56674E-03,+98.20195E-03
-9.77000E-03,-12.55104E-03,+98.20195E-03
-9.76000E-03,-10.63521E-03,+98.12343E-03
-9.75000E-03,-10.67447E-03,+98.23335E-03
-9.74000E-03,-8.89212E-03,+98.21765E-03
-9.73000E-03,-8.92352E-03,+98.15484E-03
-9.72000E-03,-7.06266E-03,+98.18624E-03
-9.71000E-03,-7.04695E-03,+98.12343E-03
-9.70000E-03,-5.16253E-03,+98.12343E-03
-9.69000E-03,-5.13112E-03,+98.20195E-03
-9.68000E-03,-3.47440E-03,+98.04491E-03
-9.67000E-03,-2.14746E-03,+98.20195E-03
-9.66000E-03,-2.13960E-03,+98.01350E-03
-9.65000E-03,-388.66E-06,+98.15484E-03
-9.64000E-03,-318.00E-06,+98.09202E-03
-9.63000E-03,+1.48791E-03,+98.12343E-03
-9.62000E-03,+1.36228E-03,+98.01350E-03
-9.61000E-03,+3.04256E-03,+98.12343E-03
-9.60000E-03,+3.27026E-03,+98.12343E-03
-9.59000E-03,+5.15468E-03,+98.01350E-03
-9.58000E-03,+5.39808E-03,+97.99780E-03
-9.57000E-03,+6.93703E-03,+97.99780E-03
-9.56000E-03,+8.34249E-03,+98.02921E-03
-9.55000E-03,+8.89212E-03,+97.99780E-03
-9.54000E-03,+10.76084E-03,+97.99780E-03
