x-axis,1,2
second,Volt,Volt
-25.10000E-03,,
-25.07500E-03,+540.45228E-03,+15.30063E-03
-25.05000E-03,+522.36183E-03,+19.52173E-03
-25.02500E-03,+506.53268E-03,+18.22023E-03
-25.00000E-03,+488.44223E-03,+11.57198E-03
-24.97500E-03,+488.44223E-03,+19.06445E-03
-24.95000E-03,+454.52263E-03,+17.09460E-03
-24.92500E-03,+448.86937E-03,+12.83832E-03
-24.90000E-03,+434.17087E-03,+13.78807E-03
-24.87500E-03,+416.08042E-03,+16.14485E-03
-24.85000E-03,+382.16082E-03,+16.10967E-03
-24.82500E-03,+379.89951E-03,+17.51671E-03
-24.80000E-03,+358.41710E-03,+15.37098E-03
-24.77500E-03,+361.80906E-03,+18.07952E-03
-24.75000E-03,+325.62815E-03,+8.68756E-03
-24.72500E-03,+325.62815E-03,+14.21018E-03
-24.70000E-03,+304.14574E-03,+16.60214E-03
-24.67500E-03,+273.61810E-03,+18.81822E-03
-24.65000E-03,+271.35679E-03,+23.35590E-03
-24.62500E-03,+237.43720E-03,+13.33078E-03
-24.60000E-03,+235.17589E-03,+17.44636E-03
-24.57500E-03,+219.34674E-03,+15.19510E-03
-24.55000E-03,+198.99498E-03,+13.68254E-03
-24.52500E-03,+180.90453E-03,+17.83329E-03
-24.50000E-03,+162.81408E-03,+13.89359E-03
-24.47500E-03,+159.42212E-03,+13.01420E-03
-24.45000E-03,+141.33166E-03,+16.21520E-03
-24.42500E-03,+126.63317E-03,+15.44133E-03
-24.40000E-03,+108.54272E-03,+17.62224E-03
-24.37500E-03,+90.45226E-03,+18.85339E-03
-24.35000E-03,+72.36181E-03,+14.31570E-03
-24.32500E-03,+54.27136E-03,+14.45641E-03
-24.30000E-03,+54.27136E-03,+12.55691E-03
-24.27500E-03,+32.78895E-03,+14.70264E-03
-24.25000E-03,+0.0E+00,+11.29058E-03
-24.22500E-03,+0.0E+00,+16.32073E-03
-24.20000E-03,-20.35176E-03,+17.76294E-03
-24.17500E-03,-36.18091E-03,+18.22023E-03
-24.15000E-03,-54.27136E-03,+13.82324E-03
-24.12500E-03,-72.36181E-03,+18.07952E-03
-24.10000E-03,-90.45226E-03,+22.01922E-03
-24.07500E-03,-92.71357E-03,+8.68756E-03
-24.05000E-03,-110.80402E-03,+12.41621E-03
-24.02500E-03,-126.63317E-03,+17.09460E-03
-24.00000E-03,-146.98493E-03,+20.68254E-03
-23.97500E-03,-162.81408E-03,+18.53681E-03
-23.95000E-03,-180.90453E-03,+17.09460E-03
