x-axis,F1
+2.80000E+03,-102.38892E+00
+2.85000E+03,-101.57593E+00
+2.90000E+03,-100.66772E+00
+2.95000E+03,-83.39478E+00
+3.00000E+03,-26.84692E+00
+3.05000E+03,-78.13599E+00
+3.10000E+03,-94.31030E+00
+3.15000E+03,-110.37964E+00
+3.20000E+03,-92.25464E+00
+3.25000E+03,-98.31909E+00
+3.30000E+03,-92.96509E+00
+3.35000E+03,-103.78052E+00
+3.40000E+03,-82.43286E+00
+3.45000E+03,-99.32495E+00
+3.50000E+03,-103.28491E+00
+3.55000E+03,-99.35181E+00
+3.60000E+03,-82.25708E+00
+3.65000E+03,-107.80640E+00
+3.70000E+03,-95.42847E+00
+3.75000E+03,-97.75513E+00
+3.80000E+03,-105.43579E+00
+3.85000E+03,-100.26001E+00
+3.90000E+03,-95.65552E+00
+3.95000E+03,-101.52222E+00
+4.00000E+03,-70.18921E+00
+4.05000E+03,-97.18628E+00
+4.10000E+03,-102.54517E+00
+4.15000E+03,-97.86255E+00
+4.20000E+03,-104.06372E+00
+4.25000E+03,-104.15649E+00
+4.30000E+03,-102.21802E+00
+4.35000E+03,-94.32495E+00
+4.40000E+03,-88.98804E+00
+4.45000E+03,-104.02954E+00
+4.50000E+03,-112.64526E+00
+4.55000E+03,-92.47192E+00
+4.60000E+03,-77.37915E+00
+4.65000E+03,-95.87769E+00
+4.70000E+03,-108.31665E+00
+4.75000E+03,-105.28687E+00
+4.80000E+03,-120.47485E+00
+4.85000E+03,-111.64673E+00
+4.90000E+03,-96.89087E+00
+4.95000E+03,-85.79712E+00
+5.00000E+03,-32.00806E+00
+5.05000E+03,-78.95630E+00
+5.10000E+03,-95.65308E+00
+5.15000E+03,-93.17993E+00
+5.20000E+03,-93.10425E+00
+5.25000E+03,-93.64868E+00
+5.30000E+03,-98.73901E+00
+5.35000E+03,-100.91431E+00
+5.40000E+03,-87.92847E+00
+5.45000E+03,-105.97046E+00
+5.50000E+03,-97.51099E+00
+5.55000E+03,-103.66821E+00
+5.60000E+03,-82.81372E+00
+5.65000E+03,-111.28784E+00
+5.70000E+03,-105.69458E+00
+5.75000E+03,-94.24438E+00
+5.80000E+03,-102.86011E+00
+5.85000E+03,-100.33813E+00
+5.90000E+03,-99.53491E+00
+5.95000E+03,-94.22974E+00
+6.00000E+03,-75.96069E+00
+6.05000E+03,-94.75220E+00
+6.10000E+03,-103.09692E+00
+6.15000E+03,-98.47046E+00
+6.20000E+03,-96.15356E+00
+6.25000E+03,-99.24927E+00
+6.30000E+03,-98.32642E+00
+6.35000E+03,-111.90796E+00
+6.40000E+03,-90.58960E+00
+6.45000E+03,-100.26733E+00
+6.50000E+03,-110.64575E+00
+6.55000E+03,-105.77026E+00
+6.60000E+03,-77.77710E+00
+6.65000E+03,-107.42554E+00
+6.70000E+03,-96.62476E+00
+6.75000E+03,-106.18530E+00
+6.80000E+03,-99.30786E+00
+6.85000E+03,-99.78149E+00
+6.90000E+03,-105.76538E+00
+6.95000E+03,-94.60327E+00
+7.00000E+03,-36.60767E+00
+7.05000E+03,-87.18628E+00
+7.10000E+03,-109.45435E+00
+7.15000E+03,-99.51050E+00
+7.20000E+03,-90.05493E+00
+7.25000E+03,-103.89282E+00
+7.30000E+03,-102.18384E+00
+7.35000E+03,-112.30591E+00
+7.40000E+03,-90.60913E+00
+7.45000E+03,-105.82642E+00
+7.50000E+03,-104.53491E+00
+7.55000E+03,-99.73999E+00
+7.60000E+03,-81.10962E+00
+7.65000E+03,-105.28931E+00
+7.70000E+03,-98.15063E+00
+7.75000E+03,-98.47290E+00
+7.80000E+03,-96.99097E+00
+7.85000E+03,-94.95972E+00
+7.90000E+03,-100.55542E+00
+7.95000E+03,-101.37817E+00
+8.00000E+03,-74.96460E+00
+8.05000E+03,-116.54907E+00
+8.10000E+03,-102.93823E+00
+8.15000E+03,-96.28540E+00
+8.20000E+03,-95.89478E+00
+8.25000E+03,-104.14917E+00
+8.30000E+03,-107.73560E+00
+8.35000E+03,-98.07739E+00
+8.40000E+03,-94.51050E+00
+8.45000E+03,-104.09546E+00
+8.50000E+03,-97.89917E+00
+8.55000E+03,-108.06030E+00
+8.60000E+03,-79.58862E+00
+8.65000E+03,-100.49438E+00
+8.70000E+03,-104.84009E+00
+8.75000E+03,-102.68433E+00
+8.80000E+03,-100.68481E+00
+8.85000E+03,-102.16675E+00
+8.90000E+03,-95.36011E+00
+8.95000E+03,-99.40796E+00
+9.00000E+03,-41.85669E+00
+9.05000E+03,-84.71069E+00
+9.10000E+03,-107.80396E+00
+9.15000E+03,-101.24390E+00
+9.20000E+03,-89.29321E+00
+9.25000E+03,-102.37915E+00
+9.30000E+03,-100.90454E+00
+9.35000E+03,-95.71411E+00
+9.40000E+03,-97.87720E+00
+9.45000E+03,-101.65894E+00
+9.50000E+03,-101.89087E+00
+9.55000E+03,-108.76343E+00
+9.60000E+03,-83.39233E+00
+9.65000E+03,-103.45581E+00
+9.70000E+03,-95.08667E+00
+9.75000E+03,-111.10229E+00
+9.80000E+03,-104.87427E+00
+9.85000E+03,-101.40259E+00
+9.90000E+03,-100.14771E+00
+9.95000E+03,-99.97192E+00
+10.00000E+03,-77.60864E+00
+10.05000E+03,-103.87329E+00
+10.10000E+03,-112.70386E+00
+10.15000E+03,-105.89233E+00
+10.20000E+03,-96.86401E+00
+10.25000E+03,-108.00659E+00
+10.30000E+03,-114.68628E+00
+10.35000E+03,-108.54858E+00
+10.40000E+03,-101.59302E+00
+10.45000E+03,-100.78979E+00
+10.50000E+03,-108.98315E+00
+10.55000E+03,-106.47583E+00
+10.60000E+03,-81.15601E+00
+10.65000E+03,-105.78735E+00
+10.70000E+03,-100.06958E+00
+10.75000E+03,-93.00903E+00
+10.80000E+03,-118.24585E+00
+10.85000E+03,-94.24927E+00
+10.90000E+03,-96.02417E+00
+10.95000E+03,-92.83569E+00
+11.00000E+03,-47.88696E+00
+11.05000E+03,-82.47437E+00
+11.10000E+03,-110.25269E+00
+11.15000E+03,-94.53247E+00
+11.20000E+03,-93.79028E+00
+11.25000E+03,-100.06470E+00
+11.30000E+03,-103.42163E+00
+11.35000E+03,-97.05688E+00
+11.40000E+03,-100.96313E+00
+11.45000E+03,-97.23999E+00
+11.50000E+03,-112.21069E+00
+11.55000E+03,-101.40747E+00
+11.60000E+03,-82.80884E+00
+11.65000E+03,-107.84790E+00
+11.70000E+03,-98.58521E+00
+11.75000E+03,-95.73364E+00
+11.80000E+03,-100.69702E+00
+11.85000E+03,-99.27856E+00
+11.90000E+03,-110.17456E+00
+11.95000E+03,-92.99683E+00
+12.00000E+03,-83.90503E+00
+12.05000E+03,-100.61890E+00
+12.10000E+03,-102.75513E+00
+12.15000E+03,-108.66333E+00
+12.20000E+03,-93.69995E+00
+12.25000E+03,-101.57349E+00
+12.30000E+03,-95.89722E+00
+12.35000E+03,-97.08862E+00
+12.40000E+03,-105.39185E+00
+12.45000E+03,-102.40356E+00
+12.50000E+03,-106.18530E+00
+12.55000E+03,-94.93042E+00
+12.60000E+03,-82.07153E+00
+12.65000E+03,-92.93335E+00
+12.70000E+03,-106.52954E+00
+12.75000E+03,-100.04761E+00
+12.80000E+03,-103.30200E+00
+12.85000E+03,-109.97437E+00
+12.90000E+03,-100.16235E+00
+12.95000E+03,-101.88110E+00
+13.00000E+03,-55.15259E+00
+13.05000E+03,-79.75220E+00
+13.10000E+03,-98.29468E+00
+13.15000E+03,-111.94214E+00
+13.20000E+03,-89.83765E+00
+13.25000E+03,-100.72876E+00
+13.30000E+03,-99.81079E+00
+13.35000E+03,-104.38110E+00
+13.40000E+03,-99.61548E+00
+13.45000E+03,-100.18921E+00
+13.50000E+03,-101.32935E+00
+13.55000E+03,-111.46606E+00
+13.60000E+03,-87.46216E+00
+13.65000E+03,-99.56665E+00
+13.70000E+03,-111.51733E+00
+13.75000E+03,-97.73071E+00
+13.80000E+03,-92.87720E+00
+13.85000E+03,-103.60718E+00
+13.90000E+03,-93.34595E+00
+13.95000E+03,-107.72339E+00
+14.00000E+03,-87.05933E+00
+14.05000E+03,-94.13696E+00
+14.10000E+03,-107.72339E+00
+14.15000E+03,-116.75903E+00
+14.20000E+03,-95.72388E+00
+14.25000E+03,-100.69458E+00
+14.30000E+03,-99.95239E+00
+14.35000E+03,-97.02759E+00
+14.40000E+03,-103.17993E+00
+14.45000E+03,-99.66431E+00
+14.50000E+03,-95.07690E+00
+14.55000E+03,-99.22485E+00
+14.60000E+03,-86.88599E+00
+14.65000E+03,-111.67358E+00
+14.70000E+03,-99.95972E+00
+14.75000E+03,-102.11304E+00
+14.80000E+03,-96.96167E+00
+14.85000E+03,-104.26636E+00
+14.90000E+03,-98.72681E+00
+14.95000E+03,-96.87622E+00
+15.00000E+03,-66.36353E+00
+15.05000E+03,-84.36157E+00
+15.10000E+03,-99.40796E+00
+15.15000E+03,-107.79907E+00
+15.20000E+03,-94.69116E+00
+15.25000E+03,-93.23608E+00
+15.30000E+03,-100.56274E+00
+15.35000E+03,-105.86792E+00
+15.40000E+03,-98.49731E+00
+15.45000E+03,-103.34595E+00
+15.50000E+03,-107.51587E+00
+15.55000E+03,-105.54321E+00
+15.60000E+03,-88.48999E+00
+15.65000E+03,-97.17407E+00
+15.70000E+03,-100.05737E+00
+15.75000E+03,-103.96606E+00
+15.80000E+03,-105.71899E+00
+15.85000E+03,-102.14233E+00
+15.90000E+03,-101.28296E+00
+15.95000E+03,-114.19067E+00
+16.00000E+03,-99.38843E+00
+16.05000E+03,-103.75366E+00
+16.10000E+03,-98.70728E+00
+16.15000E+03,-96.68823E+00
+16.20000E+03,-97.45483E+00
+16.25000E+03,-102.22778E+00
+16.30000E+03,-110.60425E+00
+16.35000E+03,-99.79126E+00
+16.40000E+03,-92.98950E+00
+16.45000E+03,-98.89526E+00
+16.50000E+03,-103.64380E+00
+16.55000E+03,-97.95044E+00
+16.60000E+03,-89.73511E+00
+16.65000E+03,-96.69312E+00
+16.70000E+03,-97.73315E+00
+16.75000E+03,-102.67212E+00
+16.80000E+03,-98.06030E+00
+16.85000E+03,-93.23853E+00
+16.90000E+03,-103.83667E+00
+16.95000E+03,-95.37964E+00
+17.00000E+03,-70.62134E+00
+17.05000E+03,-83.14819E+00
+17.10000E+03,-97.77954E+00
+17.15000E+03,-104.87915E+00
+17.20000E+03,-95.64575E+00
+17.25000E+03,-106.36353E+00
+17.30000E+03,-107.02515E+00
+17.35000E+03,-101.14380E+00
+17.40000E+03,-106.70288E+00
+17.45000E+03,-95.26001E+00
+17.50000E+03,-100.84839E+00
+17.55000E+03,-111.45142E+00
+17.60000E+03,-92.19849E+00
+17.65000E+03,-110.77271E+00
+17.70000E+03,-96.57593E+00
+17.75000E+03,-113.44849E+00
+17.80000E+03,-108.26294E+00
+17.85000E+03,-99.75464E+00
+17.90000E+03,-102.86255E+00
+17.95000E+03,-110.53833E+00
+18.00000E+03,-101.82739E+00
+18.05000E+03,-108.66333E+00
+18.10000E+03,-102.16431E+00
+18.15000E+03,-100.47485E+00
+18.20000E+03,-101.15356E+00
+18.25000E+03,-98.59741E+00
+18.30000E+03,-101.35620E+00
+18.35000E+03,-103.05542E+00
+18.40000E+03,-101.29028E+00
+18.45000E+03,-102.61353E+00
+18.50000E+03,-97.26196E+00
+18.55000E+03,-107.16431E+00
+18.60000E+03,-99.19067E+00
+18.65000E+03,-99.92310E+00
+18.70000E+03,-97.32544E+00
+18.75000E+03,-92.09106E+00
+18.80000E+03,-100.54565E+00
+18.85000E+03,-96.98853E+00
+18.90000E+03,-98.98560E+00
+18.95000E+03,-95.84839E+00
+19.00000E+03,-75.20874E+00
+19.05000E+03,-80.30151E+00
+19.10000E+03,-100.63110E+00
+19.15000E+03,-99.46655E+00
+19.20000E+03,-94.40308E+00
+19.25000E+03,-100.68237E+00
+19.30000E+03,-106.41968E+00
+19.35000E+03,-107.45972E+00
+19.40000E+03,-95.55054E+00
+19.45000E+03,-104.53003E+00
+19.50000E+03,-98.43628E+00
+19.55000E+03,-98.90259E+00
+19.60000E+03,-97.32788E+00
+19.65000E+03,-99.93042E+00
+19.70000E+03,-96.63208E+00
+19.75000E+03,-100.49683E+00
+19.80000E+03,-96.99829E+00
+19.85000E+03,-105.47729E+00
+19.90000E+03,-97.52319E+00
+19.95000E+03,-97.03247E+00
+20.00000E+03,-97.16187E+00
+20.05000E+03,-105.09644E+00
+20.10000E+03,-99.79370E+00
+20.15000E+03,-93.37036E+00
+20.20000E+03,-107.51099E+00
+20.25000E+03,-99.51294E+00
+20.30000E+03,-109.28589E+00
+20.35000E+03,-95.29907E+00
+20.40000E+03,-103.32397E+00
+20.45000E+03,-98.32153E+00
+20.50000E+03,-102.41089E+00
+20.55000E+03,-101.96655E+00
+20.60000E+03,-103.32886E+00
+20.65000E+03,-96.95923E+00
+20.70000E+03,-102.63306E+00
+20.75000E+03,-91.76392E+00
+20.80000E+03,-93.66821E+00
+20.85000E+03,-97.08618E+00
+20.90000E+03,-102.99927E+00
+20.95000E+03,-95.62378E+00
+21.00000E+03,-74.16382E+00
+21.05000E+03,-74.56421E+00
+21.10000E+03,-102.08618E+00
+21.15000E+03,-102.15942E+00
+21.20000E+03,-98.71216E+00
+21.25000E+03,-103.69751E+00
+21.30000E+03,-103.36792E+00
+21.35000E+03,-99.58374E+00
+21.40000E+03,-97.62329E+00
+21.45000E+03,-105.57495E+00
+21.50000E+03,-98.44849E+00
+21.55000E+03,-102.00562E+00
+21.60000E+03,-108.62427E+00
+21.65000E+03,-97.36206E+00
+21.70000E+03,-105.90698E+00
+21.75000E+03,-106.78833E+00
+21.80000E+03,-110.04517E+00
+21.85000E+03,-99.33472E+00
+21.90000E+03,-108.30200E+00
+21.95000E+03,-101.36597E+00
+22.00000E+03,-96.62964E+00
+22.05000E+03,-93.86841E+00
+22.10000E+03,-102.43286E+00
+22.15000E+03,-104.69116E+00
+22.20000E+03,-98.75122E+00
+22.25000E+03,-98.65601E+00
+22.30000E+03,-111.53687E+00
+22.35000E+03,-108.45337E+00
+22.40000E+03,-99.37866E+00
+22.45000E+03,-101.43433E+00
+22.50000E+03,-108.17017E+00
+22.55000E+03,-95.78003E+00
+22.60000E+03,-99.07593E+00
+22.65000E+03,-104.86206E+00
+22.70000E+03,-95.70923E+00
+22.75000E+03,-99.64722E+00
+22.80000E+03,-104.58374E+00
+22.85000E+03,-97.98218E+00
+22.90000E+03,-97.53052E+00
+22.95000E+03,-96.34644E+00
+23.00000E+03,-81.70532E+00
+23.05000E+03,-77.31323E+00
+23.10000E+03,-99.53003E+00
+23.15000E+03,-99.75464E+00
+23.20000E+03,-94.92065E+00
+23.25000E+03,-98.84399E+00
+23.30000E+03,-101.87622E+00
+23.35000E+03,-100.65308E+00
+23.40000E+03,-112.24731E+00
+23.45000E+03,-97.89429E+00
+23.50000E+03,-102.43774E+00
+23.55000E+03,-104.51294E+00
+23.60000E+03,-100.92407E+00
+23.65000E+03,-102.90405E+00
+23.70000E+03,-95.01831E+00
+23.75000E+03,-103.51929E+00
+23.80000E+03,-105.86060E+00
+23.85000E+03,-116.98853E+00
+23.90000E+03,-101.71753E+00
+23.95000E+03,-99.05884E+00
+24.00000E+03,-96.74927E+00
+24.05000E+03,-97.21313E+00
+24.10000E+03,-100.48218E+00
+24.15000E+03,-105.12573E+00
+24.20000E+03,-99.99390E+00
+24.25000E+03,-106.32690E+00
+24.30000E+03,-95.01343E+00
+24.35000E+03,-109.07349E+00
+24.40000E+03,-99.75464E+00
+24.45000E+03,-91.89819E+00
+24.50000E+03,-100.35767E+00
+24.55000E+03,-96.51001E+00
+24.60000E+03,-99.53247E+00
+24.65000E+03,-105.20630E+00
+24.70000E+03,-105.50659E+00
+24.75000E+03,-114.27856E+00
+24.80000E+03,-100.24536E+00
+24.85000E+03,-92.87720E+00
+24.90000E+03,-99.18823E+00
+24.95000E+03,-102.79907E+00
+25.00000E+03,-85.69458E+00
+25.05000E+03,-75.22339E+00
+25.10000E+03,-107.51099E+00
+25.15000E+03,-112.19604E+00
+25.20000E+03,-101.02173E+00
+25.25000E+03,-103.71216E+00
+25.30000E+03,-99.41040E+00
+25.35000E+03,-104.01978E+00
+25.40000E+03,-104.15161E+00
+25.45000E+03,-88.75610E+00
+25.50000E+03,-100.04272E+00
+25.55000E+03,-97.63062E+00
+25.60000E+03,-100.58960E+00
+25.65000E+03,-101.14868E+00
+25.70000E+03,-102.57690E+00
+25.75000E+03,-104.46167E+00
+25.80000E+03,-113.30444E+00
+25.85000E+03,-100.95825E+00
+25.90000E+03,-97.59888E+00
+25.95000E+03,-99.71558E+00
+26.00000E+03,-100.36011E+00
+26.05000E+03,-103.00903E+00
+26.10000E+03,-101.01929E+00
+26.15000E+03,-102.48657E+00
+26.20000E+03,-103.68042E+00
+26.25000E+03,-105.69214E+00
+26.30000E+03,-97.44751E+00
+26.35000E+03,-99.08081E+00
+26.40000E+03,-96.06323E+00
+26.45000E+03,-89.84741E+00
+26.50000E+03,-104.89380E+00
+26.55000E+03,-103.68774E+00
+26.60000E+03,-96.68335E+00
+26.65000E+03,-96.13159E+00
+26.70000E+03,-96.85181E+00
+26.75000E+03,-96.98364E+00
+26.80000E+03,-98.20435E+00
+26.85000E+03,-92.90894E+00
+26.90000E+03,-103.70728E+00
+26.95000E+03,-96.23413E+00
+27.00000E+03,-85.99976E+00
+27.05000E+03,-70.17456E+00
+27.10000E+03,-98.27515E+00
+27.15000E+03,-106.01440E+00
+27.20000E+03,-99.96460E+00
+27.25000E+03,-104.12720E+00
+27.30000E+03,-99.84253E+00
+27.35000E+03,-95.53345E+00
+27.40000E+03,-112.33521E+00
+27.45000E+03,-84.56177E+00
+27.50000E+03,-100.56763E+00
+27.55000E+03,-104.56177E+00
+27.60000E+03,-99.14917E+00
+27.65000E+03,-107.42065E+00
+27.70000E+03,-100.05005E+00
+27.75000E+03,-108.02368E+00
+27.80000E+03,-105.79956E+00
+27.85000E+03,-96.70288E+00
+27.90000E+03,-102.31079E+00
+27.95000E+03,-103.25317E+00
+28.00000E+03,-105.50903E+00
+28.05000E+03,-92.18384E+00
+28.10000E+03,-104.93774E+00
+28.15000E+03,-110.57495E+00
+28.20000E+03,-94.98413E+00
+28.25000E+03,-97.55249E+00
+28.30000E+03,-104.56909E+00
+28.35000E+03,-99.38110E+00
+28.40000E+03,-107.83081E+00
+28.45000E+03,-82.99683E+00
+28.50000E+03,-106.65649E+00
+28.55000E+03,-104.54712E+00
+28.60000E+03,-101.79077E+00
+28.65000E+03,-99.71558E+00
+28.70000E+03,-102.98462E+00
+28.75000E+03,-111.35864E+00
+28.80000E+03,-97.86987E+00
+28.85000E+03,-94.06616E+00
+28.90000E+03,-98.44849E+00
+28.95000E+03,-102.93335E+00
+29.00000E+03,-85.05493E+00
+29.05000E+03,-62.56470E+00
+29.10000E+03,-102.04956E+00
+29.15000E+03,-103.01636E+00
+29.20000E+03,-98.83667E+00
+29.25000E+03,-93.30933E+00
+29.30000E+03,-104.96460E+00
+29.35000E+03,-104.76685E+00
+29.40000E+03,-100.53345E+00
+29.45000E+03,-83.24341E+00
+29.50000E+03,-96.00952E+00
+29.55000E+03,-99.12964E+00
+29.60000E+03,-115.58472E+00
+29.65000E+03,-104.91333E+00
+29.70000E+03,-101.11694E+00
+29.75000E+03,-99.42017E+00
+29.80000E+03,-99.27368E+00
+29.85000E+03,-103.18481E+00
+29.90000E+03,-97.29858E+00
+29.95000E+03,-93.97339E+00
+30.00000E+03,-104.04663E+00
+30.05000E+03,-82.62817E+00
+30.10000E+03,-102.94312E+00
+30.15000E+03,-100.86304E+00
+30.20000E+03,-99.76929E+00
+30.25000E+03,-104.54712E+00
+30.30000E+03,-105.07202E+00
+30.35000E+03,-100.66040E+00
+30.40000E+03,-108.89771E+00
+30.45000E+03,-82.67700E+00
+30.50000E+03,-100.16724E+00
+30.55000E+03,-99.10278E+00
+30.60000E+03,-106.43433E+00
+30.65000E+03,-100.87036E+00
+30.70000E+03,-101.43921E+00
+30.75000E+03,-102.21802E+00
+30.80000E+03,-98.64624E+00
+30.85000E+03,-94.24927E+00
+30.90000E+03,-116.35132E+00
+30.95000E+03,-102.94312E+00
+31.00000E+03,-90.11841E+00
+31.05000E+03,-56.82983E+00
+31.10000E+03,-94.01245E+00
+31.15000E+03,-102.69165E+00
+31.20000E+03,-105.84106E+00
+31.25000E+03,-100.33813E+00
+31.30000E+03,-99.20044E+00
+31.35000E+03,-98.41675E+00
+31.40000E+03,-101.24390E+00
+31.45000E+03,-79.11987E+00
+31.50000E+03,-101.36108E+00
+31.55000E+03,-100.06958E+00
+31.60000E+03,-95.47729E+00
+31.65000E+03,-100.67017E+00
+31.70000E+03,-98.68530E+00
+31.75000E+03,-96.42700E+00
+31.80000E+03,-93.94165E+00
+31.85000E+03,-97.71851E+00
+31.90000E+03,-100.74585E+00
+31.95000E+03,-98.53638E+00
+32.00000E+03,-98.93188E+00
+32.05000E+03,-78.07983E+00
+32.10000E+03,-96.40015E+00
+32.15000E+03,-104.30542E+00
+32.20000E+03,-102.81616E+00
+32.25000E+03,-96.46362E+00
+32.30000E+03,-100.64575E+00
+32.35000E+03,-99.60815E+00
+32.40000E+03,-107.48657E+00
+32.45000E+03,-79.83521E+00
+32.50000E+03,-104.83765E+00
+32.55000E+03,-101.30981E+00
+32.60000E+03,-108.08228E+00
+32.65000E+03,-99.42993E+00
+32.70000E+03,-93.58032E+00
+32.75000E+03,-96.78833E+00
+32.80000E+03,-99.22241E+00
+32.85000E+03,-88.12866E+00
+32.90000E+03,-109.31274E+00
+32.95000E+03,-95.74097E+00
+33.00000E+03,-98.64624E+00
+33.05000E+03,-52.96509E+00
+33.10000E+03,-94.34937E+00
+33.15000E+03,-107.65747E+00
+33.20000E+03,-91.68335E+00
+33.25000E+03,-91.53198E+00
+33.30000E+03,-105.66284E+00
+33.35000E+03,-104.02222E+00
+33.40000E+03,-100.43823E+00
+33.45000E+03,-77.12769E+00
+33.50000E+03,-96.60522E+00
+33.55000E+03,-100.10620E+00
+33.60000E+03,-111.19995E+00
+33.65000E+03,-97.11792E+00
+33.70000E+03,-101.80054E+00
+33.75000E+03,-108.52417E+00
+33.80000E+03,-101.30249E+00
+33.85000E+03,-93.81470E+00
+33.90000E+03,-98.39233E+00
+33.95000E+03,-94.58130E+00
+34.00000E+03,-108.99048E+00
+34.05000E+03,-76.06567E+00
+34.10000E+03,-98.48999E+00
+34.15000E+03,-103.70483E+00
+34.20000E+03,-99.69604E+00
+34.25000E+03,-103.75122E+00
+34.30000E+03,-96.22192E+00
+34.35000E+03,-99.20776E+00
+34.40000E+03,-119.45190E+00
+34.45000E+03,-79.07593E+00
+34.50000E+03,-101.76147E+00
+34.55000E+03,-116.62720E+00
+34.60000E+03,-104.64233E+00
+34.65000E+03,-88.35327E+00
+34.70000E+03,-100.59937E+00
+34.75000E+03,-113.31665E+00
+34.80000E+03,-107.52319E+00
+34.85000E+03,-93.04565E+00
+34.90000E+03,-97.61841E+00
+34.95000E+03,-112.22778E+00
+35.00000E+03,-93.87085E+00
+35.05000E+03,-50.59448E+00
+35.10000E+03,-95.77759E+00
+35.15000E+03,-96.11694E+00
+35.20000E+03,-97.00073E+00
+35.25000E+03,-96.99341E+00
+35.30000E+03,-115.90942E+00
+35.35000E+03,-113.42896E+00
+35.40000E+03,-101.94702E+00
+35.45000E+03,-76.19507E+00
+35.50000E+03,-95.51880E+00
+35.55000E+03,-111.14380E+00
+35.60000E+03,-109.98169E+00
+35.65000E+03,-100.91675E+00
+35.70000E+03,-99.64233E+00
+35.75000E+03,-110.01587E+00
+35.80000E+03,-110.72632E+00
+35.85000E+03,-100.92896E+00
+35.90000E+03,-104.12964E+00
+35.95000E+03,-101.39526E+00
+36.00000E+03,-102.97729E+00
+36.05000E+03,-72.15942E+00
+36.10000E+03,-102.84302E+00
+36.15000E+03,-94.25415E+00
+36.20000E+03,-98.89771E+00
+36.25000E+03,-99.22729E+00
+36.30000E+03,-102.06665E+00
+36.35000E+03,-110.07446E+00
+36.40000E+03,-96.79565E+00
+36.45000E+03,-77.53540E+00
+36.50000E+03,-108.52661E+00
+36.55000E+03,-99.15649E+00
+36.60000E+03,-110.53345E+00
+36.65000E+03,-86.69312E+00
+36.70000E+03,-104.70093E+00
+36.75000E+03,-98.28247E+00
+36.80000E+03,-95.34790E+00
+36.85000E+03,-91.45386E+00
+36.90000E+03,-108.37036E+00
+36.95000E+03,-101.78345E+00
+37.00000E+03,-105.39673E+00
+37.05000E+03,-49.09546E+00
+37.10000E+03,-94.78638E+00
+37.15000E+03,-97.47681E+00
+37.20000E+03,-101.10718E+00
+37.25000E+03,-96.54175E+00
+37.30000E+03,-102.56958E+00
+37.35000E+03,-104.13696E+00
+37.40000E+03,-99.75952E+00
+37.45000E+03,-76.18286E+00
+37.50000E+03,-97.37183E+00
+37.55000E+03,-103.86353E+00
+37.60000E+03,-100.56763E+00
+37.65000E+03,-95.46753E+00
+37.70000E+03,-105.72144E+00
+37.75000E+03,-111.12183E+00
+37.80000E+03,-107.63794E+00
+37.85000E+03,-100.17212E+00
+37.90000E+03,-97.52563E+00
+37.95000E+03,-104.87427E+00
+38.00000E+03,-94.37134E+00
+38.05000E+03,-71.83960E+00
+38.10000E+03,-119.56177E+00
+38.15000E+03,-98.97339E+00
+38.20000E+03,-94.22485E+00
+38.25000E+03,-98.81470E+00
+38.30000E+03,-94.82300E+00
+38.35000E+03,-96.40259E+00
+38.40000E+03,-103.68042E+00
+38.45000E+03,-77.55981E+00
+38.50000E+03,-96.12183E+00
+38.55000E+03,-104.26636E+00
+38.60000E+03,-102.69653E+00
+38.65000E+03,-84.28345E+00
+38.70000E+03,-103.87085E+00
+38.75000E+03,-111.09497E+00
+38.80000E+03,-115.24048E+00
