x-axis,F1
Hertz,dBV
+38.65000E+03,-102.03491E+00
+38.70000E+03,-96.23901E+00
+38.75000E+03,-112.97974E+00
+38.80000E+03,-102.36938E+00
+38.85000E+03,-104.09058E+00
+38.90000E+03,-105.37476E+00
+38.95000E+03,-104.94019E+00
+39.00000E+03,-102.51099E+00
+39.05000E+03,-61.28296E+00
+39.10000E+03,-99.67651E+00
+39.15000E+03,-100.41626E+00
+39.20000E+03,-106.20728E+00
+39.25000E+03,-103.21899E+00
+39.30000E+03,-103.41675E+00
+39.35000E+03,-101.92261E+00
+39.40000E+03,-107.86011E+00
+39.45000E+03,-92.21802E+00
+39.50000E+03,-99.44214E+00
+39.55000E+03,-100.86548E+00
+39.60000E+03,-97.62329E+00
+39.65000E+03,-96.01440E+00
+39.70000E+03,-104.95972E+00
+39.75000E+03,-102.02026E+00
+39.80000E+03,-103.60229E+00
+39.85000E+03,-104.23706E+00
+39.90000E+03,-102.19116E+00
+39.95000E+03,-103.07983E+00
+40.00000E+03,-108.39478E+00
+40.05000E+03,-80.99731E+00
+40.10000E+03,-98.00659E+00
+40.15000E+03,-107.97241E+00
+40.20000E+03,-108.79517E+00
+40.25000E+03,-98.93921E+00
+40.30000E+03,-100.01831E+00
+40.35000E+03,-95.92651E+00
+40.40000E+03,-100.81909E+00
+40.45000E+03,-93.35327E+00
+40.50000E+03,-109.84253E+00
+40.55000E+03,-115.66284E+00
+40.60000E+03,-99.99634E+00
+40.65000E+03,-98.66577E+00
+40.70000E+03,-107.35962E+00
+40.75000E+03,-107.45728E+00
+40.80000E+03,-108.27271E+00
+40.85000E+03,-105.12817E+00
+40.90000E+03,-97.75513E+00
+40.95000E+03,-100.35767E+00
+41.00000E+03,-98.95386E+00
+41.05000E+03,-60.62378E+00
+41.10000E+03,-101.41235E+00
+41.15000E+03,-105.39917E+00
+41.20000E+03,-98.80493E+00
+41.25000E+03,-95.54810E+00
+41.30000E+03,-99.46167E+00
+41.35000E+03,-100.11841E+00
+41.40000E+03,-97.93335E+00
+41.45000E+03,-95.37231E+00
+41.50000E+03,-105.04028E+00
+41.55000E+03,-115.57739E+00
+41.60000E+03,-99.58130E+00
+41.65000E+03,-94.25903E+00
+41.70000E+03,-108.60718E+00
+41.75000E+03,-106.01685E+00
+41.80000E+03,-100.45532E+00
+41.85000E+03,-98.28979E+00
+41.90000E+03,-101.61499E+00
+41.95000E+03,-95.51392E+00
+42.00000E+03,-108.35083E+00
+42.05000E+03,-81.13647E+00
+42.10000E+03,-98.16284E+00
+42.15000E+03,-99.80835E+00
+42.20000E+03,-93.72681E+00
+42.25000E+03,-103.48022E+00
+42.30000E+03,-97.06177E+00
+42.35000E+03,-97.19360E+00
+42.40000E+03,-99.05396E+00
+42.45000E+03,-90.22339E+00
+42.50000E+03,-99.58862E+00
+42.55000E+03,-101.47583E+00
+42.60000E+03,-107.25220E+00
+42.65000E+03,-94.31030E+00
+42.70000E+03,-100.88501E+00
+42.75000E+03,-108.63892E+00
+42.80000E+03,-102.59155E+00
+42.85000E+03,-106.16333E+00
+42.90000E+03,-104.67651E+00
+42.95000E+03,-99.15161E+00
+43.00000E+03,-103.57788E+00
+43.05000E+03,-61.28784E+00
+43.10000E+03,-102.64282E+00
+43.15000E+03,-101.05103E+00
+43.20000E+03,-100.13794E+00
+43.25000E+03,-107.30103E+00
+43.30000E+03,-105.44556E+00
+43.35000E+03,-100.83130E+00
+43.40000E+03,-99.69360E+00
+43.45000E+03,-89.63745E+00
+43.50000E+03,-105.73608E+00
+43.55000E+03,-104.30786E+00
+43.60000E+03,-96.51978E+00
+43.65000E+03,-94.52515E+00
+43.70000E+03,-110.91431E+00
+43.75000E+03,-98.27759E+00
+43.80000E+03,-115.76538E+00
+43.85000E+03,-118.74634E+00
+43.90000E+03,-98.50220E+00
+43.95000E+03,-104.88647E+00
+44.00000E+03,-104.64966E+00
+44.05000E+03,-88.37769E+00
+44.10000E+03,-97.61353E+00
+44.15000E+03,-105.96802E+00
+44.20000E+03,-95.42603E+00
+44.25000E+03,-97.64038E+00
+44.30000E+03,-97.05444E+00
+44.35000E+03,-100.41626E+00
+44.40000E+03,-105.18188E+00
+44.45000E+03,-101.18042E+00
+44.50000E+03,-98.53882E+00
+44.55000E+03,-100.73853E+00
+44.60000E+03,-98.86108E+00
+44.65000E+03,-94.69849E+00
+44.70000E+03,-97.47192E+00
+44.75000E+03,-96.89331E+00
+44.80000E+03,-101.57104E+00
+44.85000E+03,-108.39722E+00
+44.90000E+03,-96.40991E+00
+44.95000E+03,-97.33521E+00
+45.00000E+03,-99.19556E+00
+45.05000E+03,-62.34253E+00
+45.10000E+03,-114.84985E+00
+45.15000E+03,-107.19116E+00
+45.20000E+03,-98.20190E+00
+45.25000E+03,-103.21411E+00
+45.30000E+03,-98.68286E+00
+45.35000E+03,-109.17358E+00
+45.40000E+03,-100.55298E+00
+45.45000E+03,-97.18384E+00
+45.50000E+03,-103.16040E+00
+45.55000E+03,-110.25024E+00
+45.60000E+03,-124.95972E+00
+45.65000E+03,-94.14673E+00
+45.70000E+03,-105.67017E+00
+45.75000E+03,-105.13550E+00
+45.80000E+03,-97.40845E+00
+45.85000E+03,-100.22095E+00
+45.90000E+03,-105.96069E+00
+45.95000E+03,-106.89331E+00
+46.00000E+03,-108.53882E+00
+46.05000E+03,-81.40015E+00
+46.10000E+03,-101.58569E+00
+46.15000E+03,-104.35425E+00
+46.20000E+03,-97.63794E+00
+46.25000E+03,-107.28149E+00
+46.30000E+03,-102.28394E+00
+46.35000E+03,-99.57153E+00
+46.40000E+03,-98.70972E+00
+46.45000E+03,-97.64038E+00
+46.50000E+03,-98.89038E+00
+46.55000E+03,-116.31958E+00
+46.60000E+03,-99.16138E+00
+46.65000E+03,-94.91577E+00
+46.70000E+03,-98.63403E+00
+46.75000E+03,-102.59155E+00
+46.80000E+03,-99.25415E+00
+46.85000E+03,-94.52271E+00
+46.90000E+03,-105.39673E+00
+46.95000E+03,-98.31421E+00
+47.00000E+03,-103.32397E+00
+47.05000E+03,-63.87573E+00
+47.10000E+03,-100.18188E+00
+47.15000E+03,-99.27124E+00
+47.20000E+03,-99.51782E+00
+47.25000E+03,-106.61011E+00
+47.30000E+03,-103.10913E+00
+47.35000E+03,-101.28296E+00
+47.40000E+03,-100.46509E+00
+47.45000E+03,-96.11694E+00
+47.50000E+03,-106.55396E+00
+47.55000E+03,-100.93140E+00
+47.60000E+03,-97.88940E+00
+47.65000E+03,-99.54468E+00
+47.70000E+03,-104.97925E+00
+47.75000E+03,-102.60376E+00
+47.80000E+03,-102.91870E+00
+47.85000E+03,-107.03979E+00
+47.90000E+03,-110.19897E+00
+47.95000E+03,-94.90356E+00
+48.00000E+03,-104.84497E+00
+48.05000E+03,-83.54126E+00
+48.10000E+03,-94.53247E+00
+48.15000E+03,-102.79175E+00
+48.20000E+03,-100.79224E+00
+48.25000E+03,-106.92993E+00
+48.30000E+03,-106.40015E+00
+48.35000E+03,-101.49780E+00
+48.40000E+03,-99.26880E+00
+48.45000E+03,-98.34351E+00
+48.50000E+03,-101.55884E+00
+48.55000E+03,-93.63403E+00
+48.60000E+03,-104.00269E+00
+48.65000E+03,-95.97778E+00
+48.70000E+03,-105.25757E+00
+48.75000E+03,-96.97144E+00
+48.80000E+03,-101.36841E+00
+48.85000E+03,-98.18726E+00
+48.90000E+03,-95.47729E+00
+48.95000E+03,-100.93384E+00
+49.00000E+03,-98.77319E+00
+49.05000E+03,-66.59790E+00
+49.10000E+03,-103.78052E+00
+49.15000E+03,-99.02222E+00
+49.20000E+03,-105.78247E+00
+49.25000E+03,-99.19556E+00
+49.30000E+03,-104.57397E+00
+49.35000E+03,-99.00269E+00
+49.40000E+03,-94.15405E+00
+49.45000E+03,-101.43921E+00
+49.50000E+03,-98.42896E+00
+49.55000E+03,-103.79028E+00
+49.60000E+03,-104.20288E+00
+49.65000E+03,-94.82544E+00
+49.70000E+03,-105.74829E+00
+49.75000E+03,-105.31372E+00
+49.80000E+03,-96.88599E+00
+49.85000E+03,-109.34692E+00
+49.90000E+03,-100.22827E+00
+49.95000E+03,-115.27222E+00
+50.00000E+03,-99.87427E+00
+50.05000E+03,-87.78687E+00
+50.10000E+03,-96.77612E+00
+50.15000E+03,-102.38403E+00
+50.20000E+03,-106.01929E+00
+50.25000E+03,-106.00220E+00
+50.30000E+03,-99.74243E+00
+50.35000E+03,-99.64478E+00
+50.40000E+03,-95.49438E+00
+50.45000E+03,-108.90747E+00
+50.50000E+03,-104.74487E+00
+50.55000E+03,-98.15063E+00
+50.60000E+03,-105.88989E+00
+50.65000E+03,-91.01440E+00
+50.70000E+03,-98.94165E+00
+50.75000E+03,-100.31860E+00
+50.80000E+03,-96.72241E+00
+50.85000E+03,-109.74731E+00
+50.90000E+03,-102.38403E+00
+50.95000E+03,-108.62183E+00
+51.00000E+03,-101.89087E+00
+51.05000E+03,-69.98169E+00
+51.10000E+03,-99.97192E+00
+51.15000E+03,-100.26489E+00
+51.20000E+03,-99.45679E+00
+51.25000E+03,-98.72437E+00
+51.30000E+03,-111.57349E+00
+51.35000E+03,-97.98706E+00
+51.40000E+03,-110.93872E+00
+51.45000E+03,-97.13257E+00
+51.50000E+03,-99.56909E+00
+51.55000E+03,-100.29663E+00
+51.60000E+03,-107.07886E+00
+51.65000E+03,-96.60034E+00
+51.70000E+03,-102.19849E+00
+51.75000E+03,-98.08960E+00
+51.80000E+03,-98.97095E+00
+51.85000E+03,-101.12915E+00
+51.90000E+03,-110.96313E+00
+51.95000E+03,-108.74878E+00
+52.00000E+03,-101.96411E+00
+52.05000E+03,-89.09302E+00
+52.10000E+03,-101.67114E+00
+52.15000E+03,-105.72632E+00
+52.20000E+03,-103.04321E+00
+52.25000E+03,-105.84106E+00
+52.30000E+03,-99.10522E+00
+52.35000E+03,-108.94165E+00
+52.40000E+03,-117.83569E+00
+52.45000E+03,-106.07788E+00
+52.50000E+03,-98.30444E+00
+52.55000E+03,-99.82300E+00
+52.60000E+03,-103.28979E+00
+52.65000E+03,-97.71118E+00
+52.70000E+03,-108.54858E+00
+52.75000E+03,-109.56421E+00
+52.80000E+03,-102.68921E+00
+52.85000E+03,-119.02710E+00
+52.90000E+03,-101.81030E+00
+52.95000E+03,-97.24243E+00
+53.00000E+03,-108.73657E+00
+53.05000E+03,-73.57788E+00
+53.10000E+03,-105.69702E+00
+53.15000E+03,-97.22534E+00
+53.20000E+03,-100.42603E+00
+53.25000E+03,-94.33960E+00
+53.30000E+03,-102.60376E+00
+53.35000E+03,-106.89819E+00
+53.40000E+03,-103.84399E+00
+53.45000E+03,-99.15161E+00
+53.50000E+03,-101.98364E+00
+53.55000E+03,-96.66138E+00
+53.60000E+03,-103.98560E+00
+53.65000E+03,-100.70923E+00
+53.70000E+03,-96.20483E+00
+53.75000E+03,-103.53394E+00
+53.80000E+03,-97.50610E+00
+53.85000E+03,-94.94995E+00
+53.90000E+03,-101.97144E+00
+53.95000E+03,-97.96753E+00
+54.00000E+03,-108.33374E+00
+54.05000E+03,-96.77124E+00
+54.10000E+03,-97.39624E+00
+54.15000E+03,-110.55298E+00
+54.20000E+03,-99.20044E+00
+54.25000E+03,-95.86548E+00
+54.30000E+03,-108.13599E+00
+54.35000E+03,-97.36450E+00
+54.40000E+03,-102.75513E+00
+54.45000E+03,-105.95337E+00
+54.50000E+03,-98.29956E+00
+54.55000E+03,-98.64380E+00
+54.60000E+03,-98.18726E+00
+54.65000E+03,-95.96069E+00
+54.70000E+03,-107.98218E+00
+54.75000E+03,-117.22534E+00
+54.80000E+03,-99.40063E+00
+54.85000E+03,-103.01880E+00
+54.90000E+03,-100.97046E+00
+54.95000E+03,-98.67065E+00
+55.00000E+03,-106.72974E+00
+55.05000E+03,-78.71216E+00
+55.10000E+03,-99.64966E+00
+55.15000E+03,-98.90747E+00
+55.20000E+03,-104.85718E+00
+55.25000E+03,-95.68481E+00
+55.30000E+03,-99.65210E+00
+55.35000E+03,-107.97974E+00
+55.40000E+03,-99.21021E+00
+55.45000E+03,-109.64722E+00
+55.50000E+03,-96.90552E+00
+55.55000E+03,-103.85376E+00
+55.60000E+03,-98.40210E+00
+55.65000E+03,-100.76782E+00
+55.70000E+03,-99.48608E+00
+55.75000E+03,-98.97339E+00
+55.80000E+03,-93.38989E+00
+55.85000E+03,-104.46411E+00
+55.90000E+03,-116.30249E+00
+55.95000E+03,-101.87134E+00
+56.00000E+03,-106.10718E+00
+56.05000E+03,-106.08521E+00
+56.10000E+03,-112.67456E+00
+56.15000E+03,-102.26196E+00
+56.20000E+03,-104.15161E+00
+56.25000E+03,-100.71167E+00
+56.30000E+03,-96.23657E+00
+56.35000E+03,-107.16187E+00
+56.40000E+03,-98.72681E+00
+56.45000E+03,-99.82300E+00
+56.50000E+03,-101.73950E+00
+56.55000E+03,-96.53931E+00
+56.60000E+03,-104.49585E+00
+56.65000E+03,-95.26489E+00
+56.70000E+03,-98.97827E+00
+56.75000E+03,-104.99634E+00
+56.80000E+03,-102.09351E+00
+56.85000E+03,-102.50122E+00
+56.90000E+03,-101.11694E+00
+56.95000E+03,-113.91235E+00
+57.00000E+03,-102.72827E+00
+57.05000E+03,-87.07397E+00
+57.10000E+03,-100.88745E+00
+57.15000E+03,-101.20972E+00
+57.20000E+03,-99.04175E+00
+57.25000E+03,-96.16089E+00
+57.30000E+03,-101.31714E+00
+57.35000E+03,-98.88794E+00
+57.40000E+03,-103.23853E+00
+57.45000E+03,-97.36450E+00
+57.50000E+03,-96.97144E+00
+57.55000E+03,-100.89722E+00
+57.60000E+03,-93.86108E+00
+57.65000E+03,-97.59888E+00
+57.70000E+03,-102.51343E+00
+57.75000E+03,-106.28540E+00
+57.80000E+03,-104.33228E+00
+57.85000E+03,-103.82446E+00
+57.90000E+03,-105.38208E+00
+57.95000E+03,-106.87622E+00
+58.00000E+03,-101.02173E+00
+58.05000E+03,-105.29907E+00
+58.10000E+03,-99.79858E+00
+58.15000E+03,-103.05542E+00
+58.20000E+03,-101.88354E+00
+58.25000E+03,-107.24487E+00
+58.30000E+03,-105.58960E+00
+58.35000E+03,-98.42896E+00
+58.40000E+03,-100.59937E+00
+58.45000E+03,-101.76147E+00
+58.50000E+03,-104.36401E+00
+58.55000E+03,-96.50269E+00
+58.60000E+03,-97.22290E+00
+58.65000E+03,-103.01880E+00
+58.70000E+03,-94.24438E+00
+58.75000E+03,-94.60815E+00
+58.80000E+03,-101.18286E+00
+58.85000E+03,-99.95728E+00
+58.90000E+03,-106.81274E+00
+58.95000E+03,-100.58960E+00
+59.00000E+03,-98.39966E+00
+59.05000E+03,-95.16724E+00
+59.10000E+03,-97.31812E+00
+59.15000E+03,-98.17749E+00
+59.20000E+03,-104.36646E+00
+59.25000E+03,-94.96948E+00
+59.30000E+03,-105.96802E+00
+59.35000E+03,-102.43774E+00
+59.40000E+03,-108.41919E+00
+59.45000E+03,-96.15356E+00
+59.50000E+03,-113.33618E+00
+59.55000E+03,-100.52612E+00
+59.60000E+03,-104.31519E+00
+59.65000E+03,-103.74390E+00
+59.70000E+03,-96.51489E+00
+59.75000E+03,-107.90405E+00
+59.80000E+03,-109.46899E+00
+59.85000E+03,-108.20679E+00
+59.90000E+03,-108.05542E+00
+59.95000E+03,-105.28687E+00
+60.00000E+03,-102.34741E+00
+60.05000E+03,-110.57251E+00
+60.10000E+03,-97.30835E+00
+60.15000E+03,-94.95728E+00
+60.20000E+03,-102.51099E+00
+60.25000E+03,-102.65259E+00
+60.30000E+03,-106.29028E+00
+60.35000E+03,-95.39673E+00
+60.40000E+03,-98.17749E+00
+60.45000E+03,-101.33179E+00
+60.50000E+03,-103.70728E+00
+60.55000E+03,-104.59839E+00
+60.60000E+03,-98.35327E+00
+60.65000E+03,-106.75171E+00
+60.70000E+03,-110.93628E+00
+60.75000E+03,-99.18335E+00
+60.80000E+03,-97.74292E+00
+60.85000E+03,-103.40454E+00
+60.90000E+03,-100.15015E+00
+60.95000E+03,-102.54761E+00
+61.00000E+03,-110.73608E+00
+61.05000E+03,-97.21313E+00
+61.10000E+03,-94.50317E+00
+61.15000E+03,-103.40454E+00
+61.20000E+03,-96.72241E+00
+61.25000E+03,-105.67017E+00
+61.30000E+03,-113.03833E+00
+61.35000E+03,-101.41968E+00
+61.40000E+03,-104.03198E+00
+61.45000E+03,-98.07739E+00
+61.50000E+03,-105.27710E+00
+61.55000E+03,-98.22388E+00
+61.60000E+03,-106.71021E+00
+61.65000E+03,-108.55835E+00
+61.70000E+03,-100.93384E+00
+61.75000E+03,-104.62769E+00
+61.80000E+03,-102.49390E+00
+61.85000E+03,-105.29175E+00
+61.90000E+03,-98.30933E+00
+61.95000E+03,-98.68042E+00
+62.00000E+03,-109.80103E+00
+62.05000E+03,-97.56470E+00
+62.10000E+03,-99.93774E+00
+62.15000E+03,-98.13599E+00
+62.20000E+03,-106.79565E+00
+62.25000E+03,-108.56567E+00
+62.30000E+03,-103.56079E+00
+62.35000E+03,-99.11255E+00
+62.40000E+03,-98.33618E+00
+62.45000E+03,-102.28638E+00
+62.50000E+03,-103.18481E+00
+62.55000E+03,-98.77563E+00
+62.60000E+03,-101.80786E+00
+62.65000E+03,-110.38940E+00
+62.70000E+03,-100.35522E+00
+62.75000E+03,-103.31665E+00
+62.80000E+03,-98.82446E+00
+62.85000E+03,-99.33960E+00
+62.90000E+03,-99.83276E+00
+62.95000E+03,-93.97339E+00
+63.00000E+03,-100.26489E+00
+63.05000E+03,-93.64624E+00
+63.10000E+03,-94.95239E+00
+63.15000E+03,-102.61108E+00
+63.20000E+03,-101.58813E+00
+63.25000E+03,-98.69263E+00
+63.30000E+03,-114.21265E+00
+63.35000E+03,-104.85962E+00
+63.40000E+03,-108.93677E+00
+63.45000E+03,-109.37622E+00
+63.50000E+03,-99.11011E+00
+63.55000E+03,-101.93970E+00
+63.60000E+03,-98.84399E+00
+63.65000E+03,-98.82690E+00
+63.70000E+03,-104.19800E+00
+63.75000E+03,-100.19897E+00
+63.80000E+03,-102.49390E+00
+63.85000E+03,-95.09888E+00
+63.90000E+03,-99.51294E+00
+63.95000E+03,-106.70044E+00
+64.00000E+03,-98.64136E+00
+64.05000E+03,-97.50854E+00
+64.10000E+03,-102.16919E+00
+64.15000E+03,-108.70728E+00
+64.20000E+03,-106.50513E+00
+64.25000E+03,-99.91333E+00
+64.30000E+03,-101.63696E+00
+64.35000E+03,-105.58960E+00
+64.40000E+03,-99.17358E+00
+64.45000E+03,-103.66089E+00
+64.50000E+03,-97.83081E+00
+64.55000E+03,-101.55151E+00
+64.60000E+03,-96.33179E+00
+64.65000E+03,-97.79175E+00
+64.70000E+03,-95.16235E+00
+64.75000E+03,-99.20776E+00
+64.80000E+03,-100.00610E+00
+64.85000E+03,-96.44165E+00
+64.90000E+03,-95.36987E+00
+64.95000E+03,-103.13354E+00
+65.00000E+03,-102.78931E+00
+65.05000E+03,-102.31567E+00
+65.10000E+03,-100.48462E+00
+65.15000E+03,-103.81470E+00
+65.20000E+03,-99.59595E+00
+65.25000E+03,-100.86792E+00
+65.30000E+03,-108.86353E+00
+65.35000E+03,-104.05396E+00
+65.40000E+03,-102.78442E+00
+65.45000E+03,-100.16968E+00
+65.50000E+03,-93.87329E+00
+65.55000E+03,-102.38403E+00
+65.60000E+03,-97.60376E+00
+65.65000E+03,-102.24487E+00
+65.70000E+03,-93.14087E+00
+65.75000E+03,-112.63306E+00
+65.80000E+03,-106.48315E+00
+65.85000E+03,-107.11060E+00
+65.90000E+03,-111.82007E+00
+65.95000E+03,-105.10132E+00
+66.00000E+03,-115.17944E+00
+66.05000E+03,-101.02417E+00
+66.10000E+03,-100.02563E+00
+66.15000E+03,-110.68237E+00
+66.20000E+03,-102.39136E+00
+66.25000E+03,-110.88013E+00
+66.30000E+03,-98.73413E+00
+66.35000E+03,-114.07349E+00
+66.40000E+03,-111.92749E+00
+66.45000E+03,-98.61206E+00
+66.50000E+03,-97.39624E+00
+66.55000E+03,-99.55444E+00
+66.60000E+03,-96.21460E+00
+66.65000E+03,-102.28638E+00
+66.70000E+03,-96.89331E+00
+66.75000E+03,-111.27075E+00
+66.80000E+03,-101.81274E+00
+66.85000E+03,-98.44360E+00
+66.90000E+03,-96.94946E+00
+66.95000E+03,-98.57788E+00
+67.00000E+03,-100.98755E+00
+67.05000E+03,-97.51343E+00
+67.10000E+03,-106.34155E+00
+67.15000E+03,-103.24097E+00
+67.20000E+03,-97.41089E+00
+67.25000E+03,-101.52222E+00
+67.30000E+03,-99.17847E+00
+67.35000E+03,-95.04272E+00
+67.40000E+03,-106.33667E+00
+67.45000E+03,-100.64331E+00
+67.50000E+03,-95.88989E+00
+67.55000E+03,-101.20728E+00
+67.60000E+03,-113.06763E+00
+67.65000E+03,-105.15259E+00
+67.70000E+03,-99.91089E+00
+67.75000E+03,-99.05884E+00
+67.80000E+03,-105.39429E+00
+67.85000E+03,-95.55054E+00
+67.90000E+03,-97.47925E+00
+67.95000E+03,-98.06763E+00
+68.00000E+03,-101.97876E+00
+68.05000E+03,-99.10278E+00
+68.10000E+03,-110.10864E+00
+68.15000E+03,-104.40308E+00
+68.20000E+03,-97.69409E+00
+68.25000E+03,-105.09888E+00
+68.30000E+03,-105.48462E+00
+68.35000E+03,-101.71509E+00
+68.40000E+03,-111.53931E+00
+68.45000E+03,-103.26294E+00
+68.50000E+03,-100.37720E+00
+68.55000E+03,-114.87183E+00
+68.60000E+03,-107.54272E+00
+68.65000E+03,-95.23315E+00
+68.70000E+03,-114.53491E+00
+68.75000E+03,-100.32349E+00
+68.80000E+03,-98.59985E+00
+68.85000E+03,-96.58813E+00
+68.90000E+03,-100.46021E+00
+68.95000E+03,-106.66138E+00
+69.00000E+03,-98.66333E+00
+69.05000E+03,-97.72583E+00
+69.10000E+03,-91.25854E+00
+69.15000E+03,-104.10767E+00
+69.20000E+03,-102.63062E+00
+69.25000E+03,-104.01978E+00
+69.30000E+03,-102.04956E+00
+69.35000E+03,-102.01538E+00
+69.40000E+03,-104.35913E+00
+69.45000E+03,-102.79419E+00
+69.50000E+03,-96.29761E+00
+69.55000E+03,-111.20239E+00
+69.60000E+03,-116.35132E+00
+69.65000E+03,-94.48364E+00
+69.70000E+03,-98.03833E+00
+69.75000E+03,-95.52856E+00
+69.80000E+03,-100.50171E+00
+69.85000E+03,-101.06079E+00
+69.90000E+03,-97.63794E+00
+69.95000E+03,-98.88794E+00
+70.00000E+03,-99.51538E+00
+70.05000E+03,-98.98560E+00
+70.10000E+03,-109.11987E+00
+70.15000E+03,-104.42261E+00
+70.20000E+03,-92.87964E+00
+70.25000E+03,-100.40405E+00
+70.30000E+03,-97.70386E+00
+70.35000E+03,-100.67505E+00
+70.40000E+03,-103.09204E+00
+70.45000E+03,-106.44653E+00
+70.50000E+03,-92.16675E+00
+70.55000E+03,-102.69897E+00
+70.60000E+03,-108.05054E+00
+70.65000E+03,-100.34302E+00
+70.70000E+03,-102.90405E+00
+70.75000E+03,-108.33862E+00
+70.80000E+03,-101.19751E+00
+70.85000E+03,-98.61694E+00
+70.90000E+03,-96.49536E+00
+70.95000E+03,-93.52173E+00
+71.00000E+03,-100.09155E+00
+71.05000E+03,-104.38599E+00
+71.10000E+03,-83.94653E+00
+71.15000E+03,-100.55054E+00
+71.20000E+03,-103.21899E+00
+71.25000E+03,-96.44897E+00
+71.30000E+03,-96.52466E+00
+71.35000E+03,-97.05933E+00
+71.40000E+03,-103.20679E+00
+71.45000E+03,-98.53882E+00
+71.50000E+03,-90.10620E+00
+71.55000E+03,-104.29565E+00
+71.60000E+03,-102.44507E+00
+71.65000E+03,-102.28394E+00
+71.70000E+03,-103.85376E+00
+71.75000E+03,-114.08813E+00
+71.80000E+03,-105.81421E+00
+71.85000E+03,-106.32202E+00
+71.90000E+03,-102.06177E+00
+71.95000E+03,-104.11743E+00
+72.00000E+03,-98.48267E+00
+72.05000E+03,-106.05591E+00
+72.10000E+03,-93.42651E+00
+72.15000E+03,-95.25269E+00
+72.20000E+03,-99.18335E+00
+72.25000E+03,-93.05298E+00
+72.30000E+03,-108.15308E+00
+72.35000E+03,-97.91382E+00
+72.40000E+03,-100.03540E+00
+72.45000E+03,-95.82397E+00
+72.50000E+03,-91.80542E+00
+72.55000E+03,-99.72534E+00
+72.60000E+03,-96.68091E+00
+72.65000E+03,-100.56274E+00
+72.70000E+03,-97.80151E+00
+72.75000E+03,-99.89868E+00
+72.80000E+03,-116.44165E+00
+72.85000E+03,-111.19263E+00
+72.90000E+03,-101.95190E+00
+72.95000E+03,-108.65601E+00
+73.00000E+03,-100.92896E+00
+73.05000E+03,-109.62524E+00
+73.10000E+03,-77.20825E+00
+73.15000E+03,-94.63013E+00
+73.20000E+03,-95.51147E+00
+73.25000E+03,-102.80151E+00
+73.30000E+03,-103.52905E+00
+73.35000E+03,-99.09546E+00
+73.40000E+03,-105.13550E+00
+73.45000E+03,-112.89673E+00
+73.50000E+03,-89.96948E+00
+73.55000E+03,-104.55444E+00
+73.60000E+03,-99.42505E+00
+73.65000E+03,-104.19556E+00
+73.70000E+03,-107.87476E+00
+73.75000E+03,-97.95532E+00
+73.80000E+03,-99.58862E+00
+73.85000E+03,-99.32983E+00
+73.90000E+03,-98.11157E+00
+73.95000E+03,-105.09888E+00
+74.00000E+03,-108.26294E+00
+74.05000E+03,-95.27954E+00
+74.10000E+03,-90.19409E+00
+74.15000E+03,-106.26343E+00
+74.20000E+03,-108.38989E+00
+74.25000E+03,-99.66431E+00
+74.30000E+03,-111.52466E+00
+74.35000E+03,-103.98560E+00
+74.40000E+03,-95.03296E+00
+74.45000E+03,-96.79321E+00
+74.50000E+03,-88.39966E+00
+74.55000E+03,-94.31519E+00
+74.60000E+03,-99.64966E+00
+74.65000E+03,-103.18481E+00
+74.70000E+03,-103.76343E+00
+74.75000E+03,-95.31372E+00
+74.80000E+03,-99.01245E+00
+74.85000E+03,-107.20337E+00
+74.90000E+03,-100.78491E+00
+74.95000E+03,-99.98901E+00
+75.00000E+03,-113.31909E+00
+75.05000E+03,-110.78247E+00
+75.10000E+03,-72.92114E+00
+75.15000E+03,-112.90894E+00
+75.20000E+03,-105.44556E+00
+75.25000E+03,-111.52222E+00
+75.30000E+03,-97.97241E+00
+75.35000E+03,-94.50806E+00
+75.40000E+03,-108.99536E+00
+75.45000E+03,-107.81372E+00
+75.50000E+03,-88.14819E+00
+75.55000E+03,-96.34888E+00
+75.60000E+03,-97.52808E+00
+75.65000E+03,-102.86011E+00
+75.70000E+03,-101.40015E+00
+75.75000E+03,-106.93237E+00
+75.80000E+03,-103.04810E+00
+75.85000E+03,-101.01440E+00
+75.90000E+03,-97.19360E+00
+75.95000E+03,-106.67603E+00
+76.00000E+03,-104.77661E+00
+76.05000E+03,-107.10815E+00
+76.10000E+03,-90.38940E+00
+76.15000E+03,-101.91772E+00
+76.20000E+03,-105.83130E+00
+76.25000E+03,-103.05786E+00
+76.30000E+03,-99.53979E+00
+76.35000E+03,-102.98462E+00
+76.40000E+03,-102.21558E+00
+76.45000E+03,-108.34595E+00
+76.50000E+03,-87.66724E+00
+76.55000E+03,-99.33960E+00
+76.60000E+03,-106.30737E+00
+76.65000E+03,-106.66626E+00
+76.70000E+03,-108.63647E+00
+76.75000E+03,-98.92700E+00
+76.80000E+03,-103.93677E+00
+76.85000E+03,-113.94897E+00
+76.90000E+03,-101.70776E+00
+76.95000E+03,-106.77124E+00
+77.00000E+03,-109.47144E+00
+77.05000E+03,-98.93921E+00
+77.10000E+03,-71.40259E+00
+77.15000E+03,-96.46118E+00
+77.20000E+03,-103.88306E+00
+77.25000E+03,-105.44556E+00
+77.30000E+03,-97.89917E+00
+77.35000E+03,-101.73950E+00
+77.40000E+03,-109.40552E+00
