x-axis,2
second,Volt
-5.000000000000e-005,-3.25407e-001
-4.995000000000e-005,-3.25407e-001
-4.990000000000e-005,-3.05307e-001
-4.985000000000e-005,-3.25407e-001
-4.980000000000e-005,-3.05307e-001
-4.975000000000e-005,-3.05307e-001
-4.970000000000e-005,-3.05307e-001
-4.965000000000e-005,-3.05307e-001
-4.960000000000e-005,-3.25407e-001
-4.955000000000e-005,-3.05307e-001
-4.950000000000e-005,-3.05307e-001
-4.945000000000e-005,-3.05307e-001
-4.940000000000e-005,-3.05307e-001
-4.935000000000e-005,-3.05307e-001
-4.930000000000e-005,-3.05307e-001
-4.925000000000e-005,-3.05307e-001
-4.920000000000e-005,-3.05307e-001
-4.915000000000e-005,-3.05307e-001
-4.910000000000e-005,-3.05307e-001
-4.905000000000e-005,-3.05307e-001
-4.900000000000e-005,-3.05307e-001
-4.895000000000e-005,-3.05307e-001
-4.890000000000e-005,-3.25407e-001
-4.885000000000e-005,-3.05307e-001
-4.880000000000e-005,-3.05307e-001
-4.875000000000e-005,-3.05307e-001
-4.870000000000e-005,-3.05307e-001
-4.865000000000e-005,-3.05307e-001
-4.860000000000e-005,-3.05307e-001
-4.855000000000e-005,-3.05307e-001
-4.850000000000e-005,-3.05307e-001
-4.845000000000e-005,-3.05307e-001
-4.840000000000e-005,-3.05307e-001
-4.835000000000e-005,-3.05307e-001
-4.830000000000e-005,-3.05307e-001
-4.825000000000e-005,-3.25407e-001
-4.820000000000e-005,-3.05307e-001
-4.815000000000e-005,-3.25407e-001
-4.810000000000e-005,-3.05307e-001
-4.805000000000e-005,-3.25407e-001
-4.800000000000e-005,-3.05307e-001
-4.795000000000e-005,-3.05307e-001
-4.790000000000e-005,-3.25407e-001
-4.785000000000e-005,-3.25407e-001
-4.780000000000e-005,-3.25407e-001
-4.775000000000e-005,-3.05307e-001
-4.770000000000e-005,-3.05307e-001
-4.765000000000e-005,-3.25407e-001
-4.760000000000e-005,-3.05307e-001
-4.755000000000e-005,-3.05307e-001
-4.750000000000e-005,-3.05307e-001
-4.745000000000e-005,-3.05307e-001
-4.740000000000e-005,-3.25407e-001
-4.735000000000e-005,-3.05307e-001
-4.730000000000e-005,-3.05307e-001
-4.725000000000e-005,-3.05307e-001
-4.720000000000e-005,-3.25407e-001
-4.715000000000e-005,-3.05307e-001
-4.710000000000e-005,-3.05307e-001
-4.705000000000e-005,-3.05307e-001
-4.700000000000e-005,-3.05307e-001
-4.695000000000e-005,-3.05307e-001
-4.690000000000e-005,-3.05307e-001
-4.685000000000e-005,-3.05307e-001
-4.680000000000e-005,-3.05307e-001
-4.675000000000e-005,-3.05307e-001
-4.670000000000e-005,-3.05307e-001
-4.665000000000e-005,-3.05307e-001
-4.660000000000e-005,-3.05307e-001
-4.655000000000e-005,-3.05307e-001
-4.650000000000e-005,-3.05307e-001
-4.645000000000e-005,-3.05307e-001
-4.640000000000e-005,-3.05307e-001
-4.635000000000e-005,-3.05307e-001
-4.630000000000e-005,-3.25407e-001
-4.625000000000e-005,-3.05307e-001
-4.620000000000e-005,-3.05307e-001
-4.615000000000e-005,-3.05307e-001
-4.610000000000e-005,-3.05307e-001
-4.605000000000e-005,-3.05307e-001
-4.600000000000e-005,-3.05307e-001
-4.595000000000e-005,-3.05307e-001
-4.590000000000e-005,-3.05307e-001
-4.585000000000e-005,-3.05307e-001
-4.580000000000e-005,-3.05307e-001
-4.575000000000e-005,-3.05307e-001
-4.570000000000e-005,-3.05307e-001
-4.565000000000e-005,-3.05307e-001
-4.560000000000e-005,-3.05307e-001
-4.555000000000e-005,-3.05307e-001
-4.550000000000e-005,-3.05307e-001
-4.545000000000e-005,-3.25407e-001
-4.540000000000e-005,-3.05307e-001
-4.535000000000e-005,-3.05307e-001
-4.530000000000e-005,-3.05307e-001
-4.525000000000e-005,-3.05307e-001
-4.520000000000e-005,-3.05307e-001
-4.515000000000e-005,-3.05307e-001
-4.510000000000e-005,-3.05307e-001
-4.505000000000e-005,-3.05307e-001
-4.500000000000e-005,-3.25407e-001
-4.495000000000e-005,-3.05307e-001
-4.490000000000e-005,-3.05307e-001
-4.485000000000e-005,-3.05307e-001
-4.480000000000e-005,-3.25407e-001
-4.475000000000e-005,-3.05307e-001
-4.470000000000e-005,-3.05307e-001
-4.465000000000e-005,-3.05307e-001
-4.460000000000e-005,-3.05307e-001
-4.455000000000e-005,-3.05307e-001
-4.450000000000e-005,-3.05307e-001
-4.445000000000e-005,-3.05307e-001
-4.440000000000e-005,-3.05307e-001
-4.435000000000e-005,-3.05307e-001
-4.430000000000e-005,-3.25407e-001
-4.425000000000e-005,-3.05307e-001
-4.420000000000e-005,-3.05307e-001
-4.415000000000e-005,-3.05307e-001
-4.410000000000e-005,-3.05307e-001
-4.405000000000e-005,-3.25407e-001
-4.400000000000e-005,-3.05307e-001
-4.395000000000e-005,-3.05307e-001
