x-axis,1,2
second,Volt,Volt
-900.0000E-03,+680.2010E-03,-7.3746860E+00
-899.1000E-03,+699.0955E-03,-7.2741835E+00
-898.2000E-03,+717.9900E-03,-7.3746860E+00
-897.3000E-03,+717.9900E-03,-7.4751885E+00
-896.4000E-03,+717.9900E-03,-7.3746860E+00
-895.5000E-03,+736.8845E-03,-7.5756910E+00
-894.6000E-03,+755.7789E-03,-7.7766960E+00
-893.7000E-03,+755.7789E-03,-7.5756910E+00
-892.8000E-03,+755.7789E-03,-7.7641332E+00
-891.9000E-03,+755.7789E-03,-7.8771986E+00
-891.0000E-03,+755.7789E-03,-7.7766960E+00
-890.1000E-03,+755.7789E-03,-7.8771986E+00
-889.2000E-03,+755.7789E-03,-7.9777011E+00
-888.3000E-03,+755.7789E-03,-7.9777011E+00
-887.4000E-03,+791.2061E-03,-7.9777011E+00
-886.5000E-03,+774.6734E-03,-8.1787061E+00
-885.6000E-03,+791.2061E-03,-8.1661433E+00
-884.7000E-03,+812.4623E-03,-8.1787061E+00
-883.8000E-03,+793.5679E-03,-8.3671483E+00
-882.9000E-03,+793.5679E-03,-8.2792086E+00
-882.0000E-03,+828.9950E-03,-8.1787061E+00
-881.1000E-03,+793.5679E-03,-8.3797111E+00
-880.2000E-03,+793.5679E-03,-8.5681533E+00
-879.3000E-03,+810.1005E-03,-8.5807161E+00
-878.4000E-03,+793.5679E-03,-8.5807161E+00
-877.5000E-03,+831.3568E-03,-8.5807161E+00
-876.6000E-03,+831.3568E-03,-8.7817212E+00
-875.7000E-03,+831.3568E-03,-8.7817212E+00
-874.8000E-03,+866.7840E-03,-8.9701634E+00
-873.9000E-03,+847.8895E-03,-8.7817212E+00
-873.0000E-03,+831.3568E-03,-8.7817212E+00
-872.1000E-03,+885.6784E-03,-8.9827262E+00
-871.2000E-03,+869.1458E-03,-8.9827262E+00
-870.3000E-03,+869.1458E-03,-8.9827262E+00
-869.4000E-03,+869.1458E-03,-8.9827262E+00
-868.5000E-03,+869.1458E-03,-9.1837312E+00
-867.6000E-03,+904.5729E-03,-9.1837312E+00
-866.7000E-03,+885.6784E-03,-9.1837312E+00
-865.8000E-03,+906.9347E-03,-9.1837312E+00
-864.9000E-03,+906.9347E-03,-9.3847363E+00
-864.0000E-03,+906.9347E-03,-9.3847363E+00
-863.1000E-03,+906.9347E-03,-9.3847363E+00
-862.2000E-03,+906.9347E-03,-9.3847363E+00
-861.3000E-03,+906.9347E-03,-9.4852388E+00
-860.4000E-03,+942.3618E-03,-9.5857413E+00
