x-axis,F1
+202.7439E+03,-68.52515E+00
+203.5061E+03,-77.37036E+00
+204.2683E+03,-75.13647E+00
+205.0305E+03,-73.98901E+00
+205.7927E+03,-71.72827E+00
+206.5549E+03,-65.33423E+00
+207.3171E+03,-57.39966E+00
+208.0793E+03,-51.89185E+00
+208.8415E+03,-48.33716E+00
+209.6037E+03,-46.58179E+00
+210.3659E+03,-46.19849E+00
+211.1280E+03,-47.51196E+00
+211.8902E+03,-50.12915E+00
+212.6524E+03,-54.88257E+00
+213.4146E+03,-60.71509E+00
+214.1768E+03,-69.82642E+00
+214.9390E+03,-71.50610E+00
+215.7012E+03,-72.65601E+00
+216.4634E+03,-72.92944E+00
+217.2256E+03,-77.34351E+00
+217.9878E+03,-80.51001E+00
+218.7500E+03,-76.36694E+00
+219.5122E+03,-72.69263E+00
+220.2744E+03,-77.73413E+00
+221.0366E+03,-71.91138E+00
+221.7988E+03,-67.24829E+00
+222.5610E+03,-75.08276E+00
+223.3232E+03,-66.48657E+00
+224.0854E+03,-63.07837E+00
+224.8476E+03,-60.18774E+00
+225.6098E+03,-52.01392E+00
+226.3720E+03,-52.00171E+00
+227.1341E+03,-45.37817E+00
+227.8963E+03,-33.91089E+00
+228.6585E+03,-26.02026E+00
+229.4207E+03,-21.48413E+00
+230.1829E+03,-18.96704E+00
+230.9451E+03,-18.09302E+00
+231.7073E+03,-18.74731E+00
+232.4695E+03,-21.00806E+00
+233.2317E+03,-25.19263E+00
+233.9939E+03,-32.25073E+00
+234.7561E+03,-47.85864E+00
+235.5183E+03,-50.78589E+00
+236.2805E+03,-52.01392E+00
+237.0427E+03,-65.32202E+00
+237.8049E+03,-61.95776E+00
+238.5671E+03,-61.54028E+00
+239.3293E+03,-69.94116E+00
+240.0915E+03,-67.82690E+00
+240.8537E+03,-68.63501E+00
+241.6159E+03,-78.31519E+00
+242.3780E+03,-78.46411E+00
+243.1402E+03,-82.78784E+00
+243.9024E+03,-77.00659E+00
+244.6646E+03,-73.11987E+00
+245.4268E+03,-76.26685E+00
+246.1890E+03,-78.98169E+00
+246.9512E+03,-78.08569E+00
+247.7134E+03,-73.17603E+00
+248.4756E+03,-67.42896E+00
+249.2378E+03,-60.98120E+00
+250.0000E+03,-55.00220E+00
+250.7622E+03,-51.19604E+00
+251.5244E+03,-49.14526E+00
+252.2866E+03,-48.84253E+00
+253.0488E+03,-49.94604E+00
+253.8110E+03,-52.87817E+00
+254.5732E+03,-57.49731E+00
+255.3354E+03,-63.95728E+00
+256.0976E+03,-69.45044E+00
+256.8598E+03,-70.36841E+00
+257.6220E+03,-73.21509E+00
+258.3841E+03,-72.57056E+00
+259.1463E+03,-71.70630E+00
+259.9085E+03,-69.32837E+00
+260.6707E+03,-69.58472E+00
+261.4329E+03,-68.21265E+00
+262.1951E+03,-68.08569E+00
+262.9573E+03,-66.31812E+00
+263.7195E+03,-66.08618E+00
+264.4817E+03,-69.57251E+00
+265.2439E+03,-64.76782E+00
+266.0061E+03,-60.92993E+00
+266.7683E+03,-64.13306E+00
+267.5305E+03,-56.99438E+00
+268.2927E+03,-54.02808E+00
+269.0549E+03,-48.42017E+00
+269.8171E+03,-37.08228E+00
+270.5793E+03,-28.63745E+00
+271.3415E+03,-23.82300E+00
+272.1037E+03,-21.11548E+00
+272.8659E+03,-20.06567E+00
+273.6280E+03,-20.55396E+00
+274.3902E+03,-22.62183E+00
+275.1524E+03,-26.56958E+00
+275.9146E+03,-33.22729E+00
+276.6768E+03,-46.93579E+00
+277.4390E+03,-52.10425E+00
+278.2012E+03,-53.07593E+00
+278.9634E+03,-62.20190E+00
+279.7256E+03,-62.33862E+00
+280.4878E+03,-62.41675E+00
+281.2500E+03,-68.48608E+00
+282.0122E+03,-70.86890E+00
+282.7744E+03,-76.41821E+00
+283.5366E+03,-74.08423E+00
+284.2988E+03,-70.29272E+00
+285.0610E+03,-83.56177E+00
+285.8232E+03,-79.71655E+00
+286.5854E+03,-70.45630E+00
+287.3476E+03,-68.99146E+00
+288.1098E+03,-69.21362E+00
+288.8720E+03,-68.04175E+00
+289.6341E+03,-71.90894E+00
+290.3963E+03,-71.48901E+00
+291.1585E+03,-62.50952E+00
+291.9207E+03,-55.18530E+00
+292.6829E+03,-51.27417E+00
+293.4451E+03,-49.29419E+00
+294.2073E+03,-48.88647E+00
+294.9695E+03,-50.16821E+00
+295.7317E+03,-52.86108E+00
+296.4939E+03,-58.04907E+00
+297.2561E+03,-65.92261E+00
+298.0183E+03,-71.54272E+00
+298.7805E+03,-70.87134E+00
+299.5427E+03,-69.30640E+00
+300.3049E+03,-72.92700E+00
+301.0671E+03,-77.03589E+00
+301.8293E+03,-81.44019E+00
+302.5915E+03,-84.06714E+00
+303.3537E+03,-83.23462E+00
+304.1159E+03,-87.68286E+00
+304.8780E+03,-78.94751E+00
+305.6402E+03,-69.82153E+00
+306.4024E+03,-74.69946E+00
+307.1646E+03,-70.27808E+00
+307.9268E+03,-64.15991E+00
+308.6890E+03,-64.94116E+00
+309.4512E+03,-58.66187E+00
+310.2134E+03,-55.32935E+00
+310.9756E+03,-50.73706E+00
+311.7378E+03,-39.72632E+00
+312.5000E+03,-30.84204E+00
+313.2622E+03,-25.80786E+00
+314.0244E+03,-22.94165E+00
+314.7866E+03,-21.74292E+00
+315.5488E+03,-22.08472E+00
+316.3110E+03,-23.99878E+00
+317.0732E+03,-27.73413E+00
+317.8354E+03,-34.03296E+00
+318.5976E+03,-46.26929E+00
+319.3598E+03,-53.77905E+00
+320.1220E+03,-55.80054E+00
+320.8841E+03,-63.67407E+00
+321.6463E+03,-64.02075E+00
+322.4085E+03,-62.28979E+00
+323.1707E+03,-71.84790E+00
+323.9329E+03,-74.78735E+00
+324.6951E+03,-75.58569E+00
+325.4573E+03,-75.28540E+00
+326.2195E+03,-71.65259E+00
+326.9817E+03,-75.21460E+00
+327.7439E+03,-77.31665E+00
+328.5061E+03,-79.18188E+00
+329.2683E+03,-83.68628E+00
+330.0305E+03,-77.80981E+00
+330.7927E+03,-73.18823E+00
+331.5549E+03,-77.09448E+00
+332.3171E+03,-72.04565E+00
+333.0793E+03,-62.05298E+00
+333.8415E+03,-55.87622E+00
+334.6037E+03,-52.28003E+00
+335.3659E+03,-50.36597E+00
+336.1280E+03,-49.91431E+00
+336.8902E+03,-50.98853E+00
+337.6524E+03,-53.76929E+00
+338.4146E+03,-58.57397E+00
+339.1768E+03,-66.45239E+00
+339.9390E+03,-73.16870E+00
+340.7012E+03,-72.86597E+00
+341.4634E+03,-72.18237E+00
+342.2256E+03,-72.00903E+00
+342.9878E+03,-73.14185E+00
+343.7500E+03,-75.23413E+00
+344.5122E+03,-76.91626E+00
+345.2744E+03,-74.62622E+00
+346.0366E+03,-70.24146E+00
+346.7988E+03,-70.71997E+00
+347.5610E+03,-72.78540E+00
+348.3232E+03,-70.15845E+00
+349.0854E+03,-64.11353E+00
+349.8476E+03,-61.26440E+00
+350.6098E+03,-70.00220E+00
+351.3720E+03,-65.95435E+00
+352.1341E+03,-57.64380E+00
+352.8963E+03,-53.29565E+00
+353.6585E+03,-42.33130E+00
+354.4207E+03,-32.98804E+00
+355.1829E+03,-27.69751E+00
+355.9451E+03,-24.63354E+00
+356.7073E+03,-23.28101E+00
+357.4695E+03,-23.46899E+00
+358.2317E+03,-25.21704E+00
+358.9939E+03,-28.74976E+00
+359.7561E+03,-34.77271E+00
+360.5183E+03,-46.36206E+00
+361.2805E+03,-54.60425E+00
+362.0427E+03,-56.28149E+00
+362.8049E+03,-68.23462E+00
+363.5671E+03,-69.71655E+00
+364.3293E+03,-63.24927E+00
+365.0915E+03,-68.43726E+00
+365.8537E+03,-76.50122E+00
+366.6159E+03,-74.38452E+00
+367.3780E+03,-66.33521E+00
+368.1402E+03,-62.47290E+00
+368.9024E+03,-61.84058E+00
+369.6646E+03,-62.91724E+00
+370.4268E+03,-64.81909E+00
+371.1890E+03,-66.38647E+00
+371.9512E+03,-67.05054E+00
+372.7134E+03,-67.57544E+00
+373.4756E+03,-70.66626E+00
+374.2378E+03,-76.25464E+00
+375.0000E+03,-70.07300E+00
+375.7622E+03,-58.86450E+00
+376.5244E+03,-54.10132E+00
+377.2866E+03,-51.50610E+00
+378.0488E+03,-50.62476E+00
+378.8110E+03,-51.18140E+00
+379.5732E+03,-53.25659E+00
+380.3354E+03,-56.94067E+00
+381.0976E+03,-62.11401E+00
+381.8598E+03,-69.42847E+00
+382.6220E+03,-73.82300E+00
+383.3841E+03,-72.56079E+00
+384.1463E+03,-70.21460E+00
+384.9085E+03,-70.32690E+00
+385.6707E+03,-71.96265E+00
+386.4329E+03,-72.40210E+00
+387.1951E+03,-72.33862E+00
+387.9573E+03,-72.91235E+00
+388.7195E+03,-72.88794E+00
+389.4817E+03,-71.21069E+00
+390.2439E+03,-75.36597E+00
+391.0061E+03,-73.93286E+00
+391.7683E+03,-66.41333E+00
+392.5305E+03,-70.32690E+00
+393.2927E+03,-66.74536E+00
+394.0549E+03,-58.95483E+00
+394.8171E+03,-55.17310E+00
+395.5793E+03,-44.39673E+00
+396.3415E+03,-34.72388E+00
+397.1037E+03,-29.25269E+00
+397.8659E+03,-26.04224E+00
+398.6280E+03,-24.55054E+00
+399.3902E+03,-24.61157E+00
+400.1524E+03,-26.23022E+00
+400.9146E+03,-29.61401E+00
+401.6768E+03,-35.41235E+00
+402.4390E+03,-46.39624E+00
+403.2012E+03,-55.44165E+00
+403.9634E+03,-57.69995E+00
+404.7256E+03,-71.66479E+00
+405.4878E+03,-74.94604E+00
+406.2500E+03,-64.64331E+00
+407.0122E+03,-67.66577E+00
+407.7744E+03,-68.06372E+00
+408.5366E+03,-65.82739E+00
+409.2988E+03,-65.08032E+00
+410.0610E+03,-65.15356E+00
+410.8232E+03,-66.11792E+00
+411.5854E+03,-67.80737E+00
+412.3476E+03,-70.58325E+00
+413.1098E+03,-77.56079E+00
+413.8720E+03,-79.71655E+00
+414.6341E+03,-74.91675E+00
+415.3963E+03,-74.49683E+00
+416.1585E+03,-74.63599E+00
+416.9207E+03,-67.79028E+00
+417.6829E+03,-59.12573E+00
+418.4451E+03,-54.67749E+00
+419.2073E+03,-52.42163E+00
+419.9695E+03,-51.85034E+00
+420.7317E+03,-52.80249E+00
+421.4939E+03,-55.39771E+00
+422.2561E+03,-59.91431E+00
+423.0183E+03,-67.99292E+00
+423.7805E+03,-73.94995E+00
+424.5427E+03,-72.67065E+00
+425.3049E+03,-70.40015E+00
+426.0671E+03,-70.60278E+00
+426.8293E+03,-71.74536E+00
+427.5915E+03,-71.20581E+00
+428.3537E+03,-69.14526E+00
+429.1159E+03,-66.48657E+00
+429.8780E+03,-66.67456E+00
+430.6402E+03,-70.29272E+00
+431.4024E+03,-76.03735E+00
+432.1646E+03,-77.22632E+00
+432.9268E+03,-71.50366E+00
+433.6890E+03,-66.30591E+00
+434.4512E+03,-70.62231E+00
+435.2134E+03,-67.84155E+00
+435.9756E+03,-57.16528E+00
+436.7378E+03,-56.34985E+00
+437.5000E+03,-49.15503E+00
+438.2622E+03,-37.14819E+00
+439.0244E+03,-31.08374E+00
+439.7866E+03,-27.55347E+00
+440.5488E+03,-25.83716E+00
+441.3110E+03,-25.69067E+00
+442.0732E+03,-27.09692E+00
+442.8354E+03,-30.22925E+00
+443.5976E+03,-35.65161E+00
+444.3598E+03,-45.46606E+00
+445.1220E+03,-55.67358E+00
+445.8841E+03,-58.87183E+00
+446.6463E+03,-65.56860E+00
+447.4085E+03,-72.41919E+00
+448.1707E+03,-70.59546E+00
+448.9329E+03,-72.31909E+00
+449.6951E+03,-69.99731E+00
+450.4573E+03,-67.27759E+00
+451.2195E+03,-69.90942E+00
+451.9817E+03,-74.22583E+00
+452.7439E+03,-76.47192E+00
+453.5061E+03,-75.99585E+00
+454.2683E+03,-76.68188E+00
+455.0305E+03,-80.54907E+00
+455.7927E+03,-83.82300E+00
+456.5549E+03,-83.18579E+00
+457.3171E+03,-81.53052E+00
+458.0793E+03,-77.19702E+00
+458.8415E+03,-65.73706E+00
+459.6037E+03,-59.23071E+00
+460.3659E+03,-55.10229E+00
+461.1280E+03,-52.73413E+00
+461.8902E+03,-52.01636E+00
+462.6524E+03,-52.80493E+00
+463.4146E+03,-55.27808E+00
+464.1768E+03,-59.60425E+00
+464.9390E+03,-67.11401E+00
+465.7012E+03,-77.56812E+00
+466.4634E+03,-81.41333E+00
+467.2256E+03,-78.08081E+00
+467.9878E+03,-80.46362E+00
+468.7500E+03,-81.16919E+00
+469.5122E+03,-78.51782E+00
+470.2744E+03,-75.94458E+00
+471.0366E+03,-70.27563E+00
+471.7988E+03,-69.03296E+00
+472.5610E+03,-76.73560E+00
+473.3232E+03,-81.67456E+00
+474.0854E+03,-72.42896E+00
+474.8476E+03,-77.56323E+00
+475.6098E+03,-84.51880E+00
+476.3720E+03,-76.01538E+00
+477.1341E+03,-66.08374E+00
+477.8963E+03,-60.12427E+00
+478.6585E+03,-58.43726E+00
+479.4207E+03,-49.85815E+00
+480.1829E+03,-38.54956E+00
+480.9451E+03,-32.48267E+00
+481.7073E+03,-28.85474E+00
+482.4695E+03,-27.02124E+00
+483.2317E+03,-26.72827E+00
+483.9939E+03,-27.95630E+00
+484.7561E+03,-30.87866E+00
+485.5183E+03,-35.99341E+00
+486.2805E+03,-44.99976E+00
+487.0427E+03,-56.04956E+00
+487.8049E+03,-60.63940E+00
+488.5671E+03,-64.95093E+00
+489.3293E+03,-72.38501E+00
+490.0915E+03,-71.19849E+00
+490.8537E+03,-74.12573E+00
+491.6159E+03,-73.17603E+00
+492.3780E+03,-69.79956E+00
+493.1402E+03,-73.10278E+00
+493.9024E+03,-78.26147E+00
+494.6646E+03,-78.65210E+00
+495.4268E+03,-70.79321E+00
+496.1890E+03,-67.80981E+00
+496.9512E+03,-67.74146E+00
+497.7134E+03,-70.33911E+00
+498.4756E+03,-75.49048E+00
+499.2378E+03,-83.20288E+00
+500.0000E+03,-85.55151E+00
+500.7622E+03,-74.03540E+00
+501.5244E+03,-64.09888E+00
+502.2866E+03,-58.52271E+00
+503.0488E+03,-55.44409E+00
+503.8110E+03,-54.32349E+00
+504.5732E+03,-54.87524E+00
+505.3354E+03,-56.85034E+00
+506.0976E+03,-59.94360E+00
+506.8598E+03,-63.41772E+00
+507.6220E+03,-66.52808E+00
+508.3841E+03,-68.37622E+00
+509.1463E+03,-69.88013E+00
+509.9085E+03,-70.81763E+00
+510.6707E+03,-72.89038E+00
+511.4329E+03,-75.09009E+00
+512.1951E+03,-73.96704E+00
+512.9573E+03,-67.71704E+00
+513.7195E+03,-65.54663E+00
+514.4817E+03,-65.51733E+00
+515.2439E+03,-66.72827E+00
+516.0061E+03,-67.20190E+00
+516.7683E+03,-69.10376E+00
+517.5305E+03,-71.46216E+00
+518.2927E+03,-72.88062E+00
+519.0549E+03,-67.46802E+00
+519.8171E+03,-59.07690E+00
+520.5793E+03,-59.05981E+00
+521.3415E+03,-54.93140E+00
+522.1037E+03,-40.70532E+00
+522.8659E+03,-34.07690E+00
+523.6280E+03,-30.15356E+00
+524.3902E+03,-28.12231E+00
+525.1524E+03,-27.67310E+00
+525.9146E+03,-28.75952E+00
+526.6768E+03,-31.52319E+00
+527.4390E+03,-36.45972E+00
+528.2012E+03,-45.45874E+00
+528.9634E+03,-55.81030E+00
+529.7256E+03,-57.84644E+00
+530.4878E+03,-59.76782E+00
+531.2500E+03,-68.05884E+00
+532.0122E+03,-73.43237E+00
+532.7744E+03,-75.00220E+00
+533.5366E+03,-80.17798E+00
+534.2988E+03,-79.16968E+00
+535.0610E+03,-80.71509E+00
+535.8232E+03,-82.21411E+00
+536.5854E+03,-76.42554E+00
+537.3476E+03,-73.16870E+00
+538.1098E+03,-69.39673E+00
+538.8720E+03,-68.94995E+00
+539.6341E+03,-67.71460E+00
+540.3963E+03,-67.67798E+00
+541.1585E+03,-68.03687E+00
+541.9207E+03,-70.06323E+00
+542.6829E+03,-70.23901E+00
+543.4451E+03,-66.82837E+00
+544.2073E+03,-60.97876E+00
+544.9695E+03,-57.71704E+00
+545.7317E+03,-56.34253E+00
+546.4939E+03,-56.84302E+00
+547.2561E+03,-59.38940E+00
+548.0183E+03,-63.99390E+00
+548.7805E+03,-69.73120E+00
+549.5427E+03,-71.37671E+00
+550.3049E+03,-69.38208E+00
+551.0671E+03,-70.07544E+00
+551.8293E+03,-70.39526E+00
+552.5915E+03,-73.12964E+00
+553.3537E+03,-75.41479E+00
+554.1159E+03,-80.24146E+00
+554.8780E+03,-82.62427E+00
+555.6402E+03,-83.38843E+00
+556.4024E+03,-84.86060E+00
+557.1646E+03,-83.61548E+00
+557.9268E+03,-82.71460E+00
+558.6890E+03,-74.97290E+00
+559.4512E+03,-67.01392E+00
+560.2134E+03,-65.09009E+00
+560.9756E+03,-64.91187E+00
+561.7378E+03,-61.29370E+00
+562.5000E+03,-60.21216E+00
+563.2622E+03,-56.47437E+00
+564.0244E+03,-42.28979E+00
+564.7866E+03,-35.38550E+00
+565.5488E+03,-31.27905E+00
+566.3110E+03,-29.08667E+00
+567.0732E+03,-28.48853E+00
+567.8354E+03,-29.41138E+00
+568.5976E+03,-31.96997E+00
+569.3598E+03,-36.56714E+00
+570.1220E+03,-44.52856E+00
+570.8841E+03,-55.80542E+00
+571.6463E+03,-61.98462E+00
+572.4085E+03,-62.42163E+00
+573.1707E+03,-69.75806E+00
+573.9329E+03,-72.31177E+00
+574.6951E+03,-73.97437E+00
+575.4573E+03,-76.09351E+00
+576.2195E+03,-72.59253E+00
+576.9817E+03,-77.28247E+00
+577.7439E+03,-80.82251E+00
+578.5061E+03,-74.17456E+00
+579.2683E+03,-77.39478E+00
+580.0305E+03,-77.78540E+00
+580.7927E+03,-76.11060E+00
+581.5549E+03,-75.50513E+00
+582.3171E+03,-76.80884E+00
+583.0793E+03,-73.05884E+00
+583.8415E+03,-72.17505E+00
+584.6037E+03,-68.94507E+00
+585.3659E+03,-64.19897E+00
+586.1280E+03,-59.46509E+00
+586.8902E+03,-56.24243E+00
+587.6524E+03,-54.76782E+00
+588.4146E+03,-54.82642E+00
+589.1768E+03,-56.63550E+00
+589.9390E+03,-60.67358E+00
+590.7012E+03,-66.76489E+00
