x-axis,1
second,Volt
-54.00000E-03,+4.07531411E+00
-53.94600E-03,+4.07531411E+00
-53.89200E-03,+4.07531411E+00
-53.83800E-03,+4.07531411E+00
-53.78400E-03,+4.11551512E+00
-53.73000E-03,+4.11551512E+00
-53.67600E-03,+4.15571612E+00
-53.62200E-03,+4.19591713E+00
-53.56800E-03,+4.23611813E+00
-53.51400E-03,+4.25621863E+00
-53.46000E-03,+4.31652014E+00
-53.40600E-03,+4.37430908E+00
-53.35200E-03,+4.43712315E+00
-53.29800E-03,+4.55772617E+00
-53.24400E-03,+4.67832918E+00
-53.19000E-03,+4.73611813E+00
-53.13600E-03,+4.75873119E+00
-53.08200E-03,+4.79893219E+00
-53.02800E-03,+4.79893219E+00
-52.97400E-03,+4.87933420E+00
-52.92000E-03,+4.95722365E+00
-52.86600E-03,+4.99993722E+00
-52.81200E-03,+5.04013822E+00
-52.75800E-03,+5.08033923E+00
-52.70400E-03,+5.12054023E+00
-52.65000E-03,+5.16074124E+00
-52.59600E-03,+5.20094224E+00
-52.54200E-03,+5.24114325E+00
-52.48800E-03,+5.28134425E+00
-52.43400E-03,+5.32154525E+00
-52.38000E-03,+5.39943470E+00
-52.32600E-03,+5.44214827E+00
-52.27200E-03,+5.44214827E+00
-52.21800E-03,+5.48234927E+00
-52.16400E-03,+5.56275128E+00
-52.11000E-03,+5.58033922E+00
-52.05600E-03,+5.60295229E+00
-52.00200E-03,+5.64315329E+00
-51.94800E-03,+5.68335430E+00
-51.89400E-03,+5.72355530E+00
-51.84000E-03,+5.76375630E+00
-51.78600E-03,+5.78385681E+00
-51.73200E-03,+5.84164575E+00
-51.67800E-03,+5.84415831E+00
-51.62400E-03,+5.92204776E+00
-51.57000E-03,+5.92456032E+00
-51.51600E-03,+5.96224877E+00
-51.46200E-03,+6.00496233E+00
-51.40800E-03,+6.04516334E+00
-51.35400E-03,+6.08536434E+00
-51.30000E-03,+6.08536434E+00
-51.24600E-03,+6.12556535E+00
-51.19200E-03,+6.16325379E+00
-51.13800E-03,+6.16576635E+00
-51.08400E-03,+6.20596736E+00
-51.03000E-03,+6.20596736E+00
-50.97600E-03,+6.24616836E+00
-50.92200E-03,+6.26626886E+00
-50.86800E-03,+6.28636936E+00
-50.81400E-03,+6.28636936E+00
-50.76000E-03,+6.28636936E+00
-50.70600E-03,+6.32657037E+00
-50.65200E-03,+6.36677137E+00
-50.59800E-03,+6.36677137E+00
-50.54400E-03,+6.36677137E+00
-50.49000E-03,+6.36677137E+00
-50.43600E-03,+6.40445982E+00
-50.38200E-03,+6.40697238E+00
-50.32800E-03,+6.40697238E+00
-50.27400E-03,+6.42707288E+00
-50.22000E-03,+6.44466082E+00
-50.16600E-03,+6.44717338E+00
-50.11200E-03,+6.44717338E+00
-50.05800E-03,+6.44717338E+00
-50.00400E-03,+6.44717338E+00
-49.95000E-03,+6.44717338E+00
-49.89600E-03,+6.44717338E+00
-49.84200E-03,+6.46476132E+00
-49.78800E-03,+6.44717338E+00
-49.73400E-03,+6.48737439E+00
-49.68000E-03,+6.44717338E+00
-49.62600E-03,+6.44717338E+00
-49.57200E-03,+6.48737439E+00
-49.51800E-03,+6.44717338E+00
-49.46400E-03,+6.44717338E+00
-49.41000E-03,+6.44717338E+00
-49.35600E-03,+6.44717338E+00
-49.30200E-03,+6.44717338E+00
-49.24800E-03,+6.40697238E+00
-49.19400E-03,+6.40697238E+00
-49.14000E-03,+6.40697238E+00
-49.08600E-03,+6.40697238E+00
-49.03200E-03,+6.36677137E+00
-48.97800E-03,+6.36677137E+00
-48.92400E-03,+6.32657037E+00
-48.87000E-03,+6.32657037E+00
-48.81600E-03,+6.32657037E+00
-48.76200E-03,+6.28636936E+00
-48.70800E-03,+6.28636936E+00
-48.65400E-03,+6.24616836E+00
-48.60000E-03,+6.20596736E+00
-48.54600E-03,+6.20596736E+00
-48.49200E-03,+6.16576635E+00
-48.43800E-03,+6.12556535E+00
-48.38400E-03,+6.08536434E+00
-48.33000E-03,+6.08536434E+00
-48.27600E-03,+6.04516334E+00
-48.22200E-03,+6.00496233E+00
-48.16800E-03,+5.96476133E+00
-48.11400E-03,+5.92456032E+00
-48.06000E-03,+5.88435932E+00
-48.00600E-03,+5.84415831E+00
-47.95200E-03,+5.80395731E+00
-47.89800E-03,+5.76375630E+00
-47.84400E-03,+5.72104274E+00
-47.79000E-03,+5.64315329E+00
-47.73600E-03,+5.60295229E+00
-47.68200E-03,+5.56275128E+00
-47.62800E-03,+5.48234927E+00
-47.57400E-03,+5.44214827E+00
-47.52000E-03,+5.40194726E+00
-47.46600E-03,+5.32154525E+00
-47.41200E-03,+5.28134425E+00
-47.35800E-03,+5.20094224E+00
-47.30400E-03,+5.12054023E+00
-47.25000E-03,+5.06023872E+00
-47.19600E-03,+4.99993722E+00
-47.14200E-03,+4.93712315E+00
-47.08800E-03,+4.83913320E+00
-47.03400E-03,+4.79893219E+00
-46.98000E-03,+4.75621863E+00
-46.92600E-03,+4.67832918E+00
-46.87200E-03,+4.59792717E+00
-46.81800E-03,+4.53762566E+00
-46.76400E-03,+4.47732416E+00
-46.71000E-03,+4.43712315E+00
-46.65600E-03,+4.35672114E+00
-46.60200E-03,+4.31652014E+00
-46.54800E-03,+4.27631913E+00
-46.49400E-03,+4.25621863E+00
-46.44000E-03,+4.27380657E+00
-46.38600E-03,+4.23611813E+00
-46.33200E-03,+4.19591713E+00
-46.27800E-03,+4.19591713E+00
-46.22400E-03,+4.19340456E+00
-46.17000E-03,+4.19591713E+00
-46.11600E-03,+4.15571612E+00
-46.06200E-03,+4.15571612E+00
-46.00800E-03,+4.11551512E+00
-45.95400E-03,+4.11551512E+00
-45.90000E-03,+4.11551512E+00
-45.84600E-03,+4.11551512E+00
-45.79200E-03,+4.11551512E+00
-45.73800E-03,+4.07531411E+00
-45.68400E-03,+4.07531411E+00
-45.63000E-03,+4.07531411E+00
-45.57600E-03,+4.07531411E+00
-45.52200E-03,+4.07531411E+00
-45.46800E-03,+4.07531411E+00
-45.41400E-03,+4.07531411E+00
-45.36000E-03,+4.07531411E+00
-45.30600E-03,+4.07531411E+00
-45.25200E-03,+4.07531411E+00
-45.19800E-03,+4.07531411E+00
-45.14400E-03,+4.07531411E+00
-45.09000E-03,+4.05270105E+00
-45.03600E-03,+4.07531411E+00
-44.98200E-03,+4.07531411E+00
-44.92800E-03,+4.07531411E+00
-44.87400E-03,+4.09541461E+00
-44.82000E-03,+4.07531411E+00
